ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACI,Armada Acquisition Corp. III,10.01,2026-08-19T22:24:15.591673+00:00,False,+2.8%,True,$340.6M,,N/A,False,23.9K,True,$10.01 / SMA $9.98,False,0.01%,,N/A,True,23.1M,True,NGM,False,
AAUKF,Anglo American plc,54.36,2026-08-19T22:14:45.576833+00:00,True,+89.3%,True,$58246.1M,,N/A,False,3.1K,True,$54.36 / SMA $50.51,False,0.58%,,N/A,False,951.8M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,47.7,2026-08-19T22:14:51.665610+00:00,False,+67.8%,True,$38872.4M,False,+13.0%,False,27.2K,True,$47.70 / SMA $43.57,False,1.13%,False,+6.8%,False,550.0M,False,PNK,False,
AB,AllianceBernstein Holding L.P.,36.23,2026-08-19T22:18:43.462790+00:00,False,+3.8%,True,$3375.7M,False,+20.3%,False,303.6K,True,$36.23 / SMA $36.01,False,1.55%,,N/A,True,92.3M,True,NYQ,False,
ABBRF,AbraSilver Resource Corp.,11.47,2026-08-19T22:20:28.748227+00:00,True,+196.4%,True,$1898.2M,False,+-50.0%,False,181.6K,True,$11.47 / SMA $10.41,True,5.88%,,N/A,True,143.8M,False,OQX,False,
ABM,ABM Industries Incorporated,47.22,2026-08-19T22:18:53.311999+00:00,False,+27.8%,True,$2766.2M,False,+9.0%,True,555.7K,True,$47.22 / SMA $46.28,False,2.22%,False,+8.4%,True,57.9M,True,NYQ,False,
ABR,"Arbor Realty Trust, Inc.",5.17,2026-08-19T22:20:43.010417+00:00,False,+9.3%,True,$1048.1M,False,+-100.0%,True,4155.4K,True,$5.17 / SMA $4.98,True,3.54%,False,+-12.3%,False,178.1M,True,NYQ,False,
ACA,"Arcosa, Inc.",145.25,2026-08-19T22:16:58.501198+00:00,False,+63.1%,True,$7132.8M,True,+446.7%,True,727.5K,True,$145.25 / SMA $142.09,False,0.33%,False,+1.7%,True,48.1M,True,NYQ,False,
ACAA,Averin Capital Acquisition Corp.,9.99,2026-08-19T22:24:13.844188+00:00,False,+4.5%,True,$356.5M,,N/A,False,15.2K,False,$9.99 / SMA $10.02,False,0.00%,,N/A,True,28.3M,True,NGM,False,
ACCO,ACCO Brands Corporation,4.3,2026-08-19T22:24:14.292418+00:00,False,+53.0%,True,$396.9M,False,+-51.6%,True,804.4K,True,$4.30 / SMA $4.12,True,3.22%,,N/A,True,88.1M,True,NYQ,False,
ACGBF,Agricultural Bank of China Limited,0.77,2026-08-19T22:14:36.432749+00:00,False,+24.2%,True,$269486.9M,False,+5.3%,False,1.1K,True,$0.77 / SMA $0.72,False,0.00%,False,+10.5%,False,200428.3M,False,PNK,False,
ACGLO,"Arch Capital Group Ltd. Depositary Shares Each Representing 1/1,000th Interest in a Share of 5.45% Non-Cumulative Preferred Shares, Series F",19.31,2026-08-19T22:14:51.317699+00:00,False,+3.2%,,N/A,,N/A,False,32.8K,True,$19.31 / SMA $19.25,False,0.62%,False,+-9.7%,False,327.3M,True,NMS,False,
ACI,"Albertsons Companies, Inc.",12.12,2026-08-19T22:15:18.896499+00:00,False,+11.6%,True,$5936.1M,False,+-58.5%,True,8577.6K,False,$12.12 / SMA $13.29,True,4.15%,False,+0.2%,False,325.0M,True,NYQ,False,
ACIC,American Coastal Insurance Corporation,9.45,2026-08-19T22:22:31.320976+00:00,False,+1.3%,True,$446.7M,False,+-17.0%,False,304.4K,False,$9.45 / SMA $10.56,True,3.77%,False,+-4.5%,True,22.7M,True,NCM,False,
ACNDF,CapitaLand India Trust,0.78,2026-08-19T22:20:39.382547+00:00,False,+6.8%,True,$1159.8M,,N/A,False,11.8K,False,$0.78 / SMA $0.80,True,3.74%,,N/A,False,624.9M,False,PNK,False,
ACRFF,Accor SA,54.35,2026-08-19T22:15:09.032734+00:00,False,+20.6%,True,$12531.1M,,N/A,False,0.4K,False,$54.35 / SMA $54.51,False,0.03%,,N/A,False,160.0M,False,PNK,False,
ACRXF,"Acerinox, S.A.",20.7,2026-08-19T22:17:08.632723+00:00,True,+73.7%,True,$5157.6M,,N/A,False,0.1K,True,$20.70 / SMA $18.62,False,0.00%,False,+5.0%,False,177.9M,False,PNK,False,
