ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AA,Alcoa Corporation,68.98,2026-06-12T00:01:31.775416+00:00,True,+148.8%,True,$18203.1M,False,+-22.7%,True,5093.1K,False,$68.98 / SMA $69.06,True,4.93%,False,+-5.2%,False,262.8M,True,NYQ,False,
AACO,Abony Acquisition Corp. I,9.89,2026-06-11T23:59:02.327119+00:00,False,+0.5%,True,$310.2M,,,False,4.8K,False,$9.89 / SMA_short $9.90,False,0.03%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.9,2026-06-11T23:48:48.994821+00:00,True,+118.3%,True,$17860.2M,,,False,3.6K,True,$4.90 / SMA $4.80,False,0.87%,True,+32.7%,False,758.5M,False,PNK,False,
AAIGF,AIA Group Limited,8.9,2026-06-12T00:01:01.409393+00:00,False,+8.7%,True,$92015.8M,,N/A,False,26.3K,False,$8.90 / SMA $10.61,True,4.75%,,N/A,False,10460.1M,False,PNK,False,
AAL,American Airlines Group Inc.,14.65,2026-06-12T00:01:53.158832+00:00,False,+45.2%,True,$9689.3M,False,+19.4%,True,67071.9K,True,$14.65 / SMA $12.62,True,4.37%,False,+10.8%,False,654.0M,True,NMS,False,
AAMI,Acadian Asset Management Inc.,77.7,2026-06-12T00:05:40.670852+00:00,True,+150.8%,True,$2768.4M,True,+25.9%,False,356.8K,True,$77.70 / SMA $68.36,True,3.57%,True,+39.3%,True,27.7M,True,NYQ,False,
AANNF,Aroundtown SA,2.87,2026-06-12T00:04:08.573012+00:00,False,+10.4%,True,$2972.0M,False,+-75.0%,False,0.0K,True,$2.87 / SMA $2.71,False,0.00%,False,+0.6%,False,447.1M,False,PNK,False,
AAPG,AAPG,17.11,2026-06-12T00:05:50.718060+00:00,False,+1.1%,True,$1597.0M,,N/A,False,5.6K,False,$17.11 / SMA $22.18,True,3.83%,,N/A,True,55.7M,True,NGM,False,
AAPL,Apple Inc.,295.63,2026-06-11T23:48:17.817806+00:00,False,+51.6%,True,$4342023.2M,False,+21.8%,True,46633.7K,True,$295.63 / SMA $284.65,False,2.24%,False,+16.6%,False,14662.5M,True,NMS,False,
AARTY,Airtel Africa Plc,48.75,2026-06-11T23:48:49.327470+00:00,True,+141.9%,True,$17769.1M,,,False,0.1K,True,$48.75 / SMA $46.04,False,0.00%,True,+32.7%,False,758.5M,False,PNK,False,
AAVVF,Advantage Energy Ltd.,7.28,2026-06-12T00:07:37.104922+00:00,False,+8.3%,True,$1221.4M,,N/A,False,153.8K,False,$7.28 / SMA $7.30,False,2.76%,True,+25.3%,True,144.9M,False,PNK,False,
AAXBF,AAXBF,0.3,2026-06-11T23:54:56.663347+00:00,False,+20.0%,,,,,False,4.1K,False,$0.30 / SMA_short $0.31,,,,,,,False,PNK,False,
ABANF,Automatic Bank Services Limited,7.9331,2026-06-12T00:11:25.940306+00:00,False,+34.5%,True,$317.6M,False,+-34.6%,False,0.1K,True,$7.93 / SMA $6.76,False,0.00%,False,+0.7%,True,32.4M,False,PNK,False,
ABAT,American Battery Technology Company,3.42,2026-06-11T23:57:06.611309+00:00,True,+185.0%,True,$466.5M,False,+-85.7%,True,5926.8K,True,$3.42 / SMA $3.26,True,11.34%,True,+697.1%,True,131.3M,True,NCM,False,
ABBNY,ABB Ltd,98.5,2026-06-12T00:00:58.001304+00:00,True,+75.1%,True,$178792.1M,True,+37.7%,False,280.8K,False,$98.50 / SMA $99.13,False,2.14%,False,+9.2%,False,7255.8M,False,PNK,False,
ABCL,AbCellera Biologics Inc.,5.27,2026-06-12T00:05:57.950081+00:00,True,+92.0%,True,$1609.3M,False,+6.7%,True,6254.8K,True,$5.27 / SMA $4.58,True,10.35%,True,+96.3%,False,205.3M,True,NMS,False,
ABEV,Ambev S.A.,3.22,2026-06-11T23:48:30.007806+00:00,False,+53.3%,True,$50144.1M,False,+2.4%,True,27900.4K,True,$3.22 / SMA $3.12,False,2.45%,False,+-0.1%,False,4204.6M,True,NYQ,False,
ABUS,Arbutus Biopharma Corporation,4.29,2026-06-12T00:07:48.822164+00:00,False,+41.1%,True,$847.4M,True,+769.2%,True,1812.7K,False,$4.29 / SMA $4.37,True,4.39%,True,+10054.5%,True,121.4M,True,NMS,False,
ACDC,ProFrac Holding Corp.,7.07,2026-06-11T23:54:46.477483+00:00,True,+129.5%,True,$1279.1M,False,+-322.4%,True,1487.2K,True,$7.07 / SMA $6.87,True,8.29%,False,+-25.1%,True,33.3M,True,NMS,False,
ACEHF,PT Aspirasi Hidup Indonesia Tbk,0.0314,2026-06-12T00:09:35.767374+00:00,True,+797.1%,True,$537.6M,,N/A,False,0.0K,True,$0.03 / SMA $0.03,False,2.27%,False,+-0.1%,False,6861.9M,False,PNK,False,
ACGBY,Agricultural Bank of China Limited,18.43,2026-06-12T00:00:56.030174+00:00,False,+16.3%,True,$258007.5M,False,+5.3%,False,38.0K,False,$18.43 / SMA $18.68,False,1.25%,False,+10.5%,False,8017.1M,False,PNK,False,
ACHC,"Acadia Healthcare Company, Inc.",24.89,2026-06-12T00:05:48.311514+00:00,True,+117.8%,True,$2289.1M,False,+-44.4%,True,2885.9K,False,$24.89 / SMA $25.66,True,4.88%,False,+7.6%,True,85.1M,True,NMS,False,
ACMR,"ACM Research, Inc.",91.7,2026-06-11T23:50:55.980270+00:00,True,+298.2%,True,$6337.3M,False,+-20.0%,True,1387.5K,True,$91.70 / SMA $62.73,True,9.69%,True,+34.2%,True,58.4M,True,NGM,False,
ACN,Accenture plc,167.52,2026-06-12T00:01:01.846987+00:00,False,+7.5%,True,$103097.7M,False,+3.9%,True,6154.6K,False,$167.52 / SMA $181.70,True,4.26%,False,+8.3%,False,612.8M,True,NYQ,False,
ACP,Abrdn Income Credit Strategies Fund,5.25,2026-06-11T23:56:46.401945+00:00,False,+5.2%,True,$658.7M,,,True,542.7K,True,$5.25 / SMA $5.24,False,1.27%,,,,,True,NYQ,False,
ACTG,Acacia Research Corporation,4.66,2026-06-12T00:09:41.582907+00:00,False,+49.4%,True,$450.1M,False,+-164.0%,False,281.1K,False,$4.66 / SMA $4.83,False,2.44%,False,+-56.4%,True,34.2M,True,NMS,False,
AD,"Array Digital Infrastructure, Inc.",40.11,2026-06-11T23:50:58.951248+00:00,False,+1.4%,True,$3467.2M,True,+881.0%,False,299.9K,False,$40.11 / SMA $49.81,False,2.92%,True,+92.8%,True,15.5M,True,NYQ,False,
ADAM,"Adamas Trust, Inc.",9.11,2026-06-12T00:07:50.569780+00:00,False,+47.9%,True,$818.6M,False,+21.2%,True,753.5K,True,$9.11 / SMA $8.44,False,2.13%,True,+59.3%,True,83.9M,True,NMS,False,
ADAMZ,"Adamas Trust, Inc.",18.7333,2026-06-11T23:55:05.728540+00:00,False,+8.6%,,,,,False,6.1K,True,$18.73 / SMA $18.45,False,1.12%,True,+59.3%,True,83.9M,True,NMS,False,
ADCT,ADC Therapeutics SA,1.06,2026-06-12T00:09:43.035063+00:00,False,+35.9%,False,$134.8M,True,+41.7%,True,1608.7K,False,$1.06 / SMA $3.36,True,9.90%,False,+-9.5%,True,100.4M,True,NYQ,False,
ADDLF,AddLife AB (publ),15.75,2026-06-11T23:52:59.074866+00:00,True,+98.4%,True,$1919.4M,True,+36.8%,False,0.0K,False,$15.75 / SMA $32.33,False,0.00%,False,+-6.1%,True,113.3M,False,PNK,False,
ADDYY,adidas AG,98.72,2026-06-11T23:48:36.212879+00:00,False,+31.3%,True,$35015.8M,False,+13.3%,False,82.6K,True,$98.72 / SMA $85.60,False,2.19%,False,+7.1%,False,338.1M,False,OQX,False,
ADOOY,PT Alamtri Resources Indonesia Tbk,6.2,2026-06-11T23:51:05.497512+00:00,False,+25.0%,True,$3571.3M,,,False,1.5K,False,$6.20 / SMA $6.67,False,0.48%,True,+119.8%,False,211.9M,False,PNK,False,
ADP,"Automatic Data Processing, Inc.",225.77,2026-06-12T00:01:03.393446+00:00,False,+20.0%,True,$90248.0M,False,+10.5%,True,3220.8K,True,$225.77 / SMA $212.00,False,2.64%,False,+7.0%,False,398.8M,True,NMS,False,
ADUR,Aduro Clean Technologies Inc.,15.1,2026-06-12T00:09:38.760701+00:00,True,+88.5%,True,$509.3M,True,+51.0%,False,395.4K,True,$15.10 / SMA $13.28,True,8.85%,False,+-100.0%,True,22.3M,True,NCM,False,
ADUS,Addus HomeCare Corporation,93.04,2026-06-11T23:53:02.496826+00:00,False,+5.8%,True,$1736.6M,False,+16.4%,False,245.2K,False,$93.04 / SMA $94.05,True,3.02%,False,+7.7%,True,17.8M,True,NMS,False,
ADV,Advantage Solutions Inc.,39.22,2026-06-11T23:56:56.759949+00:00,True,+220.8%,True,$521.4M,False,+-29.2%,False,88.6K,True,$39.22 / SMA $34.21,True,8.96%,False,+5.8%,True,5.0M,True,NMS,False,
ADX,"Adams Diversified Equity Fund, Inc.",24.75,2026-06-11T23:52:44.887375+00:00,False,+19.9%,True,$3032.5M,,,False,291.3K,True,$24.75 / SMA $24.21,False,1.40%,,,True,120.7M,True,NYQ,False,
ADYEY,Adyen N.V.,9.14,2026-06-12T00:01:17.049424+00:00,False,+2.1%,True,$28824.5M,,N/A,True,1657.5K,False,$9.14 / SMA $10.68,False,2.65%,,N/A,False,2821.2M,False,PNK,False,
ADYYF,Adyen N.V.,950.52,2026-06-11T23:48:34.337365+00:00,False,+3.4%,True,$29976.3M,,,False,0.2K,False,$950.52 / SMA $1070.08,True,6.03%,,,True,28.2M,False,PNK,False,
AEF,"abrdn Emerging Markets ex-China Fund, Inc.",9.46,2026-06-12T00:09:47.967851+00:00,True,+71.7%,True,$384.1M,,N/A,False,183.1K,True,$9.46 / SMA $9.06,True,3.19%,,N/A,,N/A,True,ASE,False,
AEGXF,Aecon Group Inc.,31.15,2026-06-12T00:05:46.653364+00:00,True,+146.2%,True,$2132.8M,False,+-233.3%,False,30.5K,False,$31.15 / SMA $34.40,True,4.05%,False,+-0.8%,True,68.1M,False,PNK,False,
AEO,"American Eagle Outfitters, Inc.",18.29,2026-06-11T23:52:48.157108+00:00,True,+97.3%,True,$3064.9M,True,+138.9%,True,5344.7K,True,$18.29 / SMA $17.18,True,4.81%,False,+9.7%,False,155.8M,True,NYQ,False,
AEP,"American Electric Power Company, Inc.",128.48,2026-06-12T00:01:06.302045+00:00,False,+27.6%,True,$69906.6M,False,+6.7%,True,3888.4K,False,$128.48 / SMA $130.97,False,1.77%,False,+10.2%,False,543.3M,True,NMS,False,
AER,AerCap Holdings N.V.,137.9,2026-06-11T23:48:41.911104+00:00,False,+30.5%,True,$21744.8M,True,+42.5%,True,1321.5K,False,$137.90 / SMA $140.94,False,2.23%,False,+7.9%,True,149.9M,True,NYQ,False,
AESI,Atlas Energy Solutions Inc.,16.47,2026-06-11T23:52:52.258839+00:00,True,+115.5%,True,$2057.2M,False,+-3900.0%,True,4614.4K,True,$16.47 / SMA $16.32,True,5.37%,False,+-10.8%,True,85.6M,True,NYQ,False,
AFFU,Affluence Corporation,0.01455,2026-06-12T00:09:45.157979+00:00,False,+27.6%,False,$0.2M,,N/A,False,93.3K,False,$0.01 / SMA $0.04,True,45.00%,,N/A,True,0.0M,False,OID,False,
AFG,"American Financial Group, Inc.",132.4,2026-06-11T23:48:57.839662+00:00,False,+8.5%,True,$11000.6M,False,+24.5%,False,495.9K,True,$132.40 / SMA $131.63,False,1.88%,False,+-0.4%,True,71.6M,True,NYQ,False,
AFL,Aflac Incorporated,116.45,2026-06-12T00:01:08.267460+00:00,False,+20.1%,True,$59271.3M,True,+3860.0%,True,2417.6K,True,$116.45 / SMA $114.10,False,1.96%,True,+27.7%,False,504.7M,True,NYQ,False,
AFLYY,Air France-KLM SA,1.25,2026-06-12T00:04:08.728933+00:00,False,+37.4%,True,$3265.8M,False,+-379.4%,False,132.6K,True,$1.25 / SMA $1.17,True,4.44%,False,+-5.1%,False,1143.8M,False,PNK,False,
AFYA,Afya Limited,14.57,2026-06-11T23:54:47.496249+00:00,False,+12.1%,True,$1332.5M,False,+3.3%,False,94.6K,True,$14.57 / SMA $14.53,True,3.06%,False,+8.2%,True,6.1M,True,NMS,False,
