ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
A,"Agilent Technologies, Inc.",131.14,2026-07-07T23:50:57.346925+00:00,False,+21.0%,True,$37038.1M,True,+60.0%,True,2328.1K,True,$131.14 / SMA $123.76,False,2.77%,False,+10.0%,False,281.5M,True,NYQ,False,
AACI,Armada Acquisition Corp. III,9.98,2026-07-08T23:05:28.527643+00:00,False,+2.5%,True,$339.6M,,N/A,False,24.5K,True,$9.98 / SMA $9.95,False,0.08%,,N/A,True,25.1M,True,NGM,False,
AAON,"AAON, Inc.",109.94,2026-07-07T23:51:15.193855+00:00,True,+77.3%,True,$9005.4M,True,+37.1%,True,1125.5K,False,$109.94 / SMA $124.95,True,5.86%,True,+54.3%,True,68.2M,True,NMS,False,
AAT,"American Assets Trust, Inc.",25.0,2026-07-07T23:56:47.920046+00:00,False,+41.1%,True,$1939.3M,False,+-88.6%,False,396.5K,True,$25.00 / SMA $22.89,False,2.01%,False,+1.8%,True,48.2M,True,NYQ,False,
AAUKF,Anglo American plc,50.55,2026-07-08T22:56:04.578024+00:00,True,+86.0%,True,$54163.7M,,N/A,False,3.1K,False,$50.55 / SMA $51.67,False,0.60%,,N/A,False,951.4M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,43.49,2026-07-08T22:56:10.383260+00:00,False,+60.1%,True,$35441.6M,False,+13.0%,False,23.1K,True,$43.49 / SMA $39.02,False,1.37%,False,+6.8%,False,522.4M,False,PNK,False,
AAVXF,ABIVAX Société Anonyme,80.03,2026-07-07T23:51:16.648004+00:00,True,+999.3%,True,$6386.4M,True,+26.5%,False,0.0K,False,$80.03 / SMA $106.24,False,0.62%,,,True,48.1M,False,PNK,False,
AB,AllianceBernstein Holding L.P.,36.39,2026-07-08T22:59:45.639358+00:00,False,+4.2%,True,$3399.0M,True,+37.3%,False,306.3K,False,$36.39 / SMA $37.26,False,1.86%,False,+11.5%,True,92.6M,True,NYQ,False,
ABBRF,AbraSilver Resource Corp.,9.21,2026-07-08T23:01:46.017820+00:00,True,+162.8%,True,$1482.5M,False,+-50.0%,False,178.2K,False,$9.21 / SMA $11.46,True,8.33%,,N/A,True,137.9M,False,OQX,False,
ABCB,Ameris Bancorp,90.18,2026-07-07T23:53:02.810482+00:00,False,+39.5%,True,$6068.4M,True,+28.3%,True,534.4K,True,$90.18 / SMA $86.14,False,2.09%,False,+10.5%,True,59.7M,True,NYQ,False,
ABM,ABM Industries Incorporated,44.42,2026-07-08T23:00:07.043575+00:00,False,+20.2%,True,$2602.2M,False,+9.0%,True,562.9K,True,$44.42 / SMA $41.60,False,2.71%,False,+8.4%,True,57.9M,True,NYQ,False,
ABR,"Arbor Realty Trust, Inc.",4.92,2026-07-08T23:02:00.158260+00:00,False,+1.2%,True,$1026.0M,False,+-100.0%,True,4312.1K,False,$4.92 / SMA $5.85,True,3.83%,False,+-12.3%,False,184.0M,True,NYQ,False,
ABSI,Absci Corporation,11.33,2026-07-07T23:58:38.650359+00:00,True,+405.8%,True,$1919.3M,False,+9.5%,True,5983.0K,True,$11.33 / SMA $6.84,True,11.50%,False,+-81.8%,True,148.8M,True,NMS,False,
ABT,Abbott Laboratories,95.84,2026-07-07T23:50:45.127862+00:00,False,+16.9%,True,$166935.4M,False,+-19.7%,True,13364.3K,True,$95.84 / SMA $89.07,False,2.63%,False,+7.8%,False,1731.2M,True,NYQ,False,
ABVX,ABIVAX Société Anonyme,142.17,2026-07-07T23:51:17.122830+00:00,True,+1746.4%,True,$11345.3M,True,+26.5%,True,2058.1K,True,$142.17 / SMA $113.47,True,7.50%,,,True,48.1M,True,NGM,True,
ACA,"Arcosa, Inc.",145.38,2026-07-08T22:58:14.620838+00:00,True,+77.5%,True,$7139.1M,True,+60.4%,True,528.6K,True,$145.38 / SMA $130.25,False,1.93%,False,+4.4%,True,48.1M,True,NYQ,False,
ACAA,Averin Capital Acquisition Corp.,10.19,2026-07-08T23:05:26.653901+00:00,False,+6.6%,True,$363.6M,,N/A,False,12.5K,True,$10.19 / SMA $9.97,False,0.20%,,N/A,True,26.0M,True,NGM,False,
ACAAU,Averin Capital Acquisition Corp.,10.07,2026-07-08T00:00:40.840552+00:00,False,+1.2%,,,,,False,2.4K,True,$10.07 / SMA $10.04,False,1.51%,,,True,26.0M,True,NGM,False,
