ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
A,A,138.37,2026-06-04T23:59:15.396715+00:00,False,+27.7%,True,$39080.1M,True,+60.0%,True,2259.0K,True,$138.37 / SMA $117.79,True,3.11%,False,+10.0%,False,281.5M,True,NYQ,False,
AACAY,AAC Technologies Holdings Inc.,6.04,2026-06-05T23:24:24.655683+00:00,False,+58.1%,True,$6871.0M,,,False,8.6K,True,$6.04 / SMA $4.92,False,2.11%,,,False,726.1M,False,PNK,False,
AACI,Armada Acquisition Corp. III,9.95,2026-06-05T23:08:12.978623+00:00,False,+2.2%,True,$338.6M,,,False,27.3K,True,$9.95 / SMA_short $9.91,False,0.08%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.08,2026-06-05T23:31:56.467720+00:00,False,+1.3%,,,,,False,5.4K,True,$10.08 / SMA $10.03,False,0.01%,,,True,25.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.89,2026-06-05T23:42:36.078846+00:00,False,+0.5%,True,$310.2M,,N/A,False,5.5K,False,$9.89 / SMA_short $9.90,False,0.04%,,N/A,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.02,2026-06-05T23:32:02.289873+00:00,False,+1.0%,,,,,False,11.3K,True,$10.02 / SMA $9.98,False,1.09%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.55,2026-06-05T23:32:58.387880+00:00,True,+102.7%,True,$16599.3M,True,+36.1%,False,3.2K,False,$4.55 / SMA $4.82,False,1.10%,True,+32.9%,False,757.2M,False,PNK,False,
AAGIY,AIA Group Limited,39.22,2026-06-05T23:21:59.663294+00:00,False,+16.7%,True,$101372.4M,,,False,319.2K,False,$39.22 / SMA $43.00,False,1.70%,,,False,10460.1M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",177.0,2026-06-05T23:10:34.179533+00:00,True,+1057.6%,True,$14203.0M,False,+-5.6%,True,12310.4K,True,$177.00 / SMA $156.74,True,15.26%,True,+51.4%,True,76.9M,True,NGM,False,
AAON,"AAON, Inc.",143.65,2026-06-04T23:59:33.487493+00:00,True,+131.7%,True,$11766.6M,True,+37.1%,True,1049.8K,True,$143.65 / SMA $109.21,True,6.63%,True,+54.3%,True,68.0M,True,NMS,True,
AAP,"Advance Auto Parts, Inc.",56.81,2026-06-05T23:26:15.962765+00:00,False,+49.9%,True,$3427.3M,True,+56.0%,True,1782.9K,True,$56.81 / SMA $55.42,True,5.53%,,,True,59.9M,True,NYQ,False,
AAPL,Apple Inc.,307.34,2026-06-05T23:32:33.713015+00:00,False,+57.6%,True,$4514011.7M,False,+21.8%,True,44646.0K,True,$307.34 / SMA $281.09,False,1.81%,False,+16.6%,False,14662.5M,True,NMS,False,
AARTY,Airtel Africa Plc,48.75,2026-06-05T23:32:58.485490+00:00,True,+141.9%,True,$17785.0M,True,+36.1%,False,0.1K,True,$48.75 / SMA $44.28,False,0.01%,True,+32.9%,False,757.2M,False,PNK,False,
AAT,"American Assets Trust, Inc.",23.86,2026-06-05T00:05:06.375815+00:00,False,+34.7%,True,$1850.9M,False,+-88.6%,False,375.1K,True,$23.86 / SMA $20.75,False,2.14%,False,+1.8%,True,48.2M,True,NYQ,False,
AAUC,Allied Gold Corporation,25.5,2026-06-05T23:26:17.068445+00:00,True,+123.7%,True,$3210.0M,False,+-461.5%,True,755.6K,False,$25.50 / SMA $29.57,True,3.53%,False,+13.8%,True,93.1M,True,NYQ,False,
AAUKF,Anglo American plc,54.69,2026-06-05T22:58:45.634116+00:00,True,+103.1%,True,$58599.7M,,,False,1.6K,True,$54.69 / SMA $49.65,False,0.94%,,,False,950.1M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,39.4,2026-06-05T22:58:51.770827+00:00,False,+52.1%,True,$32142.6M,False,+13.0%,False,23.3K,True,$39.40 / SMA $35.00,False,1.26%,False,+6.8%,False,522.4M,False,PNK,False,
AAVXF,ABIVAX Société Anonyme,101.25,2026-06-04T23:59:35.128879+00:00,True,+1304.3%,True,$8069.1M,True,+26.5%,False,0.0K,False,$101.25 / SMA $115.40,False,1.16%,,,True,58.2M,False,PNK,False,
AAXBF,AAXBF,0.3,2026-06-05T23:38:47.192713+00:00,False,+20.0%,,N/A,,N/A,False,4.1K,False,$0.30 / SMA_short $0.31,,N/A,,N/A,,N/A,False,PNK,False,
AB,AllianceBernstein Holding L.P.,37.26,2026-06-05T23:02:25.235804+00:00,False,+4.7%,True,$3480.2M,True,+37.3%,False,328.2K,False,$37.26 / SMA $37.78,False,1.79%,False,+11.5%,True,92.6M,True,NYQ,False,
ABAT,American Battery Technology Company,3.11,2026-06-05T23:40:43.704946+00:00,True,+159.2%,True,$424.2M,False,+-85.7%,True,4567.0K,False,$3.11 / SMA $3.20,True,9.35%,True,+697.1%,True,131.7M,True,NCM,False,
ABBRF,AbraSilver Resource Corp.,10.47,2026-06-05T23:02:54.585683+00:00,True,+242.2%,True,$1685.3M,False,+-50.0%,False,207.2K,False,$10.47 / SMA $11.58,True,8.30%,,,False,154.9M,False,OQX,False,
ABBV,AbbVie Inc.,227.23,2026-06-05T23:21:54.999393+00:00,False,+25.0%,True,$401468.3M,False,+-45.8%,True,6637.9K,True,$227.23 / SMA $209.16,False,2.38%,False,+12.4%,False,1763.6M,True,NYQ,False,
ABCB,Ameris Bancorp,85.13,2026-06-05T00:01:20.990939+00:00,False,+43.0%,True,$5728.6M,True,+28.3%,True,513.7K,True,$85.13 / SMA $83.20,False,1.93%,False,+10.5%,True,59.7M,True,NYQ,False,
ABEO,Abeona Therapeutics Inc.,5.46,2026-06-05T23:20:09.533357+00:00,False,+36.5%,True,$311.2M,False,+-25.0%,True,1228.6K,True,$5.46 / SMA $5.35,True,4.70%,,,True,36.3M,True,NCM,False,
ABEV,Ambev S.A.,3.12,2026-06-05T23:32:43.763237+00:00,False,+48.6%,True,$48586.8M,False,+2.4%,True,27651.2K,True,$3.12 / SMA $3.09,False,2.57%,False,+-0.1%,False,4204.6M,True,NYQ,False,
