ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACAY,AAC Technologies Holdings Inc.,5.28,2026-08-10T22:49:43.053774+00:00,False,+38.2%,True,$6102.7M,,N/A,False,17.2K,False,$5.28 / SMA $5.36,False,1.88%,,N/A,False,723.6M,False,PNK,False,
AACI,Armada Acquisition Corp. III,10.0,2026-08-10T22:36:20.278345+00:00,False,+2.7%,True,$340.3M,,,False,24.1K,True,$10.00 / SMA $9.97,False,0.02%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.14,2026-08-10T22:57:10.863649+00:00,False,+1.9%,,N/A,,N/A,False,0.3K,True,$10.14 / SMA $10.13,False,0.00%,,N/A,True,25.1M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.05,2026-08-10T22:57:14.371328+00:00,False,+1.3%,,N/A,,N/A,False,6.6K,False,$10.05 / SMA $10.05,False,0.04%,,N/A,True,19.5M,True,NGM,False,
AAGIY,AIA Group Limited,37.96,2026-08-10T22:47:21.798608+00:00,False,+6.8%,True,$97796.0M,,N/A,True,521.8K,False,$37.96 / SMA $38.48,False,1.56%,,N/A,False,2604.7M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",132.81,2026-08-10T22:37:29.340602+00:00,True,+617.9%,True,$11231.6M,False,+-75.0%,True,12133.2K,False,$132.81 / SMA $137.50,True,12.30%,True,+86.4%,True,80.3M,True,NGM,False,
AAP,AAP,55.73,2026-08-10T22:51:31.451572+00:00,False,+47.1%,,N/A,True,+56.0%,True,1943.0K,False,$55.73 / SMA $57.40,True,4.89%,,N/A,True,59.7M,True,NYQ,False,
AAUC,Allied Gold Corporation,22.22,2026-08-10T22:51:32.373180+00:00,True,+94.9%,True,$2811.9M,True,+222.7%,True,733.0K,False,$22.22 / SMA $22.99,True,5.15%,True,+45.4%,True,90.1M,True,NYQ,False,
AAUKF,Anglo American plc,54.5,2026-08-10T22:26:52.158449+00:00,True,+89.8%,True,$58396.1M,,,False,3.5K,True,$54.50 / SMA $50.40,False,0.47%,,,False,887.6M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,46.04,2026-08-10T22:26:58.067648+00:00,False,+62.0%,True,$37519.6M,False,+13.0%,False,25.6K,True,$46.04 / SMA $42.53,False,1.23%,False,+6.8%,False,526.8M,False,PNK,False,
AB,AB,36.98,2026-08-10T22:30:48.735269+00:00,False,+5.9%,,,False,+20.3%,False,294.6K,True,$36.98 / SMA $36.81,False,1.49%,,,True,92.3M,True,NYQ,False,
ABBRF,AbraSilver Resource Corp.,12.04,2026-08-10T22:32:35.132150+00:00,True,+211.1%,True,$1980.6M,False,+-50.0%,False,193.3K,True,$12.04 / SMA $10.54,True,6.14%,,,True,139.9M,False,OQX,False,
ABBV,AbbVie Inc.,247.97,2026-08-10T22:47:17.194452+00:00,False,+30.0%,True,$438192.1M,True,+290.4%,True,6819.3K,True,$247.97 / SMA $240.71,False,2.35%,False,+10.2%,False,1745.5M,True,NYQ,False,
ABEO,Abeona Therapeutics Inc.,7.45,2026-08-10T22:46:40.196575+00:00,True,+86.2%,True,$424.6M,False,+-25.0%,True,1225.2K,True,$7.45 / SMA $6.21,True,5.14%,,,True,36.5M,True,NCM,False,
ABG,"Asbury Automotive Group, Inc.",210.76,2026-08-10T22:41:07.188068+00:00,False,+22.5%,True,$3783.5M,False,+-19.5%,False,264.2K,True,$210.76 / SMA $209.00,True,3.88%,,,True,14.7M,True,NYQ,False,
ABLZF,ABB Ltd,98.0,2026-08-10T22:37:02.246529+00:00,False,+51.4%,True,$177703.4M,False,+13.3%,False,11.5K,False,$98.00 / SMA $102.63,False,1.51%,True,+28.4%,False,1812.3M,False,PNK,False,
ABM,ABM Industries Incorporated,47.92,2026-08-10T22:30:58.237189+00:00,False,+29.7%,True,$2807.2M,False,+9.0%,True,571.9K,True,$47.92 / SMA $45.18,False,2.38%,False,+8.4%,True,57.3M,True,NYQ,False,
ABNB,"Airbnb, Inc.",184.7,2026-08-10T22:47:24.148321+00:00,False,+66.7%,True,$110595.7M,True,+33.0%,True,3964.3K,True,$184.70 / SMA $144.51,True,3.05%,False,+16.5%,False,393.5M,True,NMS,False,
ABR,ABR,5.36,2026-08-10T22:32:48.449359+00:00,False,+13.3%,True,$1086.6M,False,+-100.0%,True,4634.5K,True,$5.36 / SMA $5.17,True,3.60%,False,+-12.3%,False,178.1M,True,NYQ,False,
ABTC,American Bitcoin Corp,7.07,2026-08-10T22:43:02.622010+00:00,False,+43.7%,True,$861.3M,False,+-1512.3%,True,1258.7K,False,$7.07 / SMA $9.10,True,10.73%,True,+121.3%,True,23.3M,True,NCM,False,
ABX,"Abacus Global Management, Inc.",9.52,2026-08-10T22:55:13.245140+00:00,True,+90.4%,True,$913.2M,False,+-61.1%,True,602.2K,False,$9.52 / SMA $10.14,True,4.52%,,N/A,True,45.0M,True,NYQ,False,
ABXXF,Abaxx Technologies Inc.,18.18,2026-08-10T22:53:25.657786+00:00,False,+67.6%,True,$700.3M,False,+-150.0%,False,90.6K,False,$18.18 / SMA $23.38,True,7.49%,True,+5037.6%,True,32.2M,False,OQX,False,
ACA,"Arcosa, Inc.",144.73,2026-08-10T22:29:03.378779+00:00,False,+62.6%,True,$7107.2M,True,+446.7%,True,689.0K,True,$144.73 / SMA $139.55,False,0.37%,False,+1.7%,True,47.9M,True,NYQ,False,
ACAA,Averin Capital Acquisition Corp.,9.99,2026-08-10T22:36:18.812013+00:00,False,+4.5%,True,$356.5M,,,False,16.4K,False,$9.99 / SMA $10.01,False,0.12%,,,True,26.0M,True,NGM,False,
ACAD,ACADIA Pharmaceuticals Inc.,29.39,2026-08-10T22:41:06.147817+00:00,False,+49.3%,True,$5032.6M,False,+12.5%,True,1624.3K,True,$29.39 / SMA $24.46,True,3.29%,False,+16.4%,True,124.9M,True,NMS,False,
ACCO,ACCO,4.35,2026-08-10T22:36:19.134007+00:00,False,+54.8%,True,$401.5M,False,+-51.6%,True,850.9K,True,$4.35 / SMA $4.06,True,3.42%,,,True,87.7M,True,NYQ,False,
