ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AAOI,"Applied Optoelectronics, Inc.",98.06,2026-09-17T23:59:33.376082+00:00,True,+430.1%,True,$8325.9M,False,+-75.0%,True,10179.4K,False,$98.06 / SMA $112.99,True,6.55%,True,+86.4%,True,80.6M,True,NGM,False,
ABEO,Abeona Therapeutics Inc.,5.59,2026-09-18T00:09:19.574315+00:00,False,+39.8%,True,$319.7M,False,+-120.5%,True,1452.3K,False,$5.59 / SMA $6.34,True,3.66%,True,+2745.0%,True,36.8M,True,NCM,False,
ABG,"Asbury Automotive Group, Inc.",187.91,2026-09-18T00:01:51.641607+00:00,False,+9.2%,True,$3373.3M,False,+-19.5%,False,244.0K,False,$187.91 / SMA $215.77,False,2.77%,,N/A,True,14.7M,True,NYQ,False,
ABLZF,ABB Ltd,93.34,2026-09-17T23:58:55.710447+00:00,False,+40.9%,True,$169063.4M,False,+13.3%,False,5.4K,False,$93.34 / SMA $98.45,False,1.37%,True,+28.4%,False,1814.0M,False,PNK,False,
ABTC,American Bitcoin Corp,8.83,2026-09-18T00:05:30.491800+00:00,True,+79.5%,True,$1075.7M,False,+-1512.3%,True,1680.2K,True,$8.83 / SMA $7.01,True,10.68%,True,+121.3%,True,23.3M,True,NCM,False,
ACAD,ACADIA Pharmaceuticals Inc.,27.45,2026-09-18T00:01:50.735356+00:00,False,+39.4%,True,$4729.8M,False,+12.5%,True,1677.3K,False,$27.45 / SMA $27.59,False,2.84%,False,+16.4%,True,128.4M,True,NMS,False,
ACGAF,ACG Metals Limited,26.65,2026-09-18T00:07:27.013774+00:00,True,+127.8%,True,$616.8M,,N/A,False,0.0K,True,$26.65 / SMA $25.60,False,0.00%,,N/A,,N/A,False,OQX,False,
ACGL,Arch Capital Group Ltd.,96.7,2026-09-17T23:59:14.537230+00:00,False,+17.3%,True,$32996.9M,False,+-7.1%,True,2299.9K,False,$96.70 / SMA $99.52,False,1.64%,False,+-9.7%,False,327.3M,True,NMS,False,
ACLIF,Accelleron Industries AG,85.1,2026-09-17T23:59:46.754215+00:00,False,+10.5%,True,$8003.3M,,N/A,False,0.1K,False,$85.10 / SMA $95.27,False,0.17%,,N/A,True,94.0M,False,PNK,False,
ACLS,"Axcelis Technologies, Inc.",104.6,2026-09-18T00:01:41.075767+00:00,False,+42.1%,True,$3230.2M,False,+-23.5%,False,452.3K,False,$104.60 / SMA $128.05,True,4.42%,False,+10.6%,True,30.7M,True,NMS,False,
ACM,AECOM,63.41,2026-09-17T23:59:46.531479+00:00,False,+5.1%,True,$8160.6M,False,+-168.4%,True,2030.4K,False,$63.41 / SMA $67.66,True,3.45%,False,+-14.2%,True,128.0M,True,NYQ,False,
ACNFF,Acomo N.V.,27.6268,2026-09-18T00:05:38.264333+00:00,False,+8.5%,True,$820.6M,,N/A,False,0.2K,True,$27.63 / SMA $27.23,False,0.00%,,N/A,True,17.1M,False,PNK,False,
ACOPF,The a2 Milk Company Limited,4.81,2026-09-18T00:03:30.732373+00:00,False,+31.8%,True,$3501.9M,,N/A,False,0.3K,True,$4.81 / SMA $4.78,False,0.26%,,N/A,False,721.8M,False,PNK,False,
ACPIF,Acen Corporation,0.02,2026-09-18T00:03:41.264435+00:00,False,+2.0%,True,$799.0M,True,+125.0%,False,0.0K,True,$0.02 / SMA $0.02,False,0.00%,True,+52.8%,False,9320.7M,False,PNK,False,
ACSAY,"ACS, Actividades de Construcción y Servicios, S.A.",21.44,2026-09-17T23:59:12.437356+00:00,False,+40.9%,True,$27961.3M,,N/A,False,59.6K,False,$21.44 / SMA $24.79,False,1.53%,False,+12.2%,False,902.7M,False,PNK,False,
ADAML,"Adamas Trust, Inc.",25.025,2026-09-18T00:07:14.091360+00:00,False,+14.0%,,N/A,,N/A,False,12.5K,True,$25.02 / SMA $24.71,False,0.32%,True,+100.7%,True,84.3M,True,NMS,False,
ADBRF,Aldebaran Resources Inc.,2.03,2026-09-18T00:09:13.440854+00:00,False,+44.0%,True,$376.3M,False,+-100.0%,False,44.0K,False,$2.03 / SMA $2.09,True,6.11%,,N/A,True,48.9M,False,OQX,False,
ADC,Agree Realty Corporation,68.16,2026-09-17T23:59:47.545389+00:00,False,+0.3%,True,$8501.4M,False,+2.3%,True,1327.4K,False,$68.16 / SMA $75.17,False,1.49%,False,+16.8%,True,121.9M,True,NYQ,False,
ADDDF,adidas AG,162.66,2026-09-17T23:59:15.725369+00:00,False,+11.7%,True,$28475.7M,False,+-2.4%,False,0.9K,False,$162.66 / SMA $186.47,False,1.87%,False,+13.3%,False,169.0M,False,OQX,False,
ADDHY,Addtech AB (publ.),16.7,2026-09-17T23:59:44.806656+00:00,False,+10.1%,True,$9016.7M,False,+17.9%,False,4.1K,False,$16.70 / SMA $17.57,False,1.42%,False,+7.3%,False,505.0M,False,PNK,False,
ADEA,Adeia Inc.,24.92,2026-09-18T00:03:29.720133+00:00,True,+114.6%,True,$2748.2M,False,+0.0%,True,1256.1K,False,$24.92 / SMA $26.85,True,3.73%,False,+12.1%,True,107.7M,True,NMS,False,
ADM,Archer-Daniels-Midland Company,88.09,2026-09-17T23:59:12.608593+00:00,False,+58.5%,True,$42455.8M,,N/A,True,3755.9K,True,$88.09 / SMA $82.09,True,3.39%,False,+7.2%,False,477.8M,True,NYQ,False,
