ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACAY,AAC Technologies Holdings Inc.,5.08,2026-09-25T00:33:54.591637+00:00,False,+33.0%,True,$5744.5M,,N/A,False,18.4K,False,$5.08 / SMA $5.18,False,2.26%,,N/A,False,718.8M,False,PNK,False,
AACI,Armada Acquisition Corp. III,10.05,2026-09-25T00:18:52.095889+00:00,False,+3.2%,True,$342.0M,,,False,26.3K,True,$10.05 / SMA $10.02,False,0.08%,,,True,23.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.14,2026-09-25T00:41:10.226758+00:00,False,+1.9%,,N/A,,N/A,False,0.0K,False,$10.14 / SMA $10.14,False,0.00%,,N/A,True,23.1M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.1,2026-09-25T00:41:12.969638+00:00,False,+1.8%,,N/A,,N/A,False,4.6K,True,$10.10 / SMA $10.09,False,0.10%,,N/A,True,19.5M,True,NGM,False,
AAGIY,AIA Group Limited,38.56,2026-09-25T00:31:42.277358+00:00,False,+8.5%,True,$99322.3M,,N/A,False,468.2K,True,$38.56 / SMA $38.46,False,1.46%,,N/A,False,2574.5M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",101.03,2026-09-25T00:21:41.876457+00:00,True,+446.1%,True,$8578.1M,False,+-75.0%,True,9772.9K,False,$101.03 / SMA $111.89,True,5.71%,True,+86.4%,True,80.6M,True,NGM,False,
AAP,"Advance Auto Parts, Inc.",41.43,2026-09-25T00:35:41.707275+00:00,False,+9.3%,True,$2502.4M,True,+4600.0%,True,1946.3K,False,$41.43 / SMA $49.83,True,3.76%,False,+-1.8%,True,60.1M,True,NYQ,False,
AAUC,Allied Gold Corporation,22.05,2026-09-25T00:35:42.575541+00:00,False,+51.0%,True,$3072.6M,True,+222.7%,True,689.3K,True,$22.05 / SMA $21.82,True,3.51%,True,+45.4%,True,91.1M,True,NYQ,False,
AAUKF,Anglo American plc,55.87,2026-09-25T00:09:26.513462+00:00,False,+57.6%,True,$59864.0M,,,False,2.8K,True,$55.87 / SMA $52.74,False,0.42%,,,False,951.8M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,48.97,2026-09-25T00:09:32.255507+00:00,True,+72.1%,True,$39907.4M,True,+34.3%,False,22.9K,True,$48.97 / SMA $46.60,False,0.94%,False,+13.1%,False,550.0M,False,PNK,False,
AB,AllianceBernstein Holding L.P.,35.41,2026-09-25T00:13:21.019218+00:00,False,+1.4%,True,$3295.8M,False,+20.3%,False,277.0K,False,$35.41 / SMA $36.46,False,1.54%,,,True,92.3M,True,NYQ,False,
ABBRF,AbraSilver Resource Corp.,8.97,2026-09-25T00:15:07.520325+00:00,True,+131.8%,True,$1484.5M,False,+-150.0%,False,194.1K,False,$8.97 / SMA $10.77,True,5.90%,,,True,143.8M,False,OQX,False,
ABBV,AbbVie Inc.,265.12,2026-09-25T00:31:38.882938+00:00,False,+39.0%,True,$468498.1M,True,+290.4%,True,6050.6K,True,$265.12 / SMA $256.25,False,1.93%,False,+10.2%,False,1764.0M,True,NYQ,False,
ABEO,Abeona Therapeutics Inc.,5.43,2026-09-25T00:30:52.502957+00:00,False,+35.7%,True,$310.5M,False,+-120.5%,True,1511.9K,False,$5.43 / SMA $6.22,True,4.14%,True,+2745.0%,True,36.8M,True,NCM,False,
ABG,"Asbury Automotive Group, Inc.",179.94,2026-09-25T00:25:21.844427+00:00,False,+4.6%,True,$3230.3M,False,+-19.5%,False,253.1K,False,$179.94 / SMA $213.52,True,3.18%,,,True,14.7M,True,NYQ,False,
ABLZF,ABB Ltd,99.0,2026-09-25T00:21:15.523980+00:00,False,+49.4%,True,$179207.7M,False,+13.3%,False,3.3K,True,$99.00 / SMA $97.87,False,1.17%,True,+28.4%,False,1814.0M,False,PNK,False,
ABM,ABM Industries Incorporated,49.54,2026-09-25T00:13:30.131805+00:00,False,+34.0%,True,$2903.8M,True,+25.4%,False,481.9K,True,$49.54 / SMA $48.12,False,2.80%,False,+4.2%,True,57.9M,True,NYQ,False,
