ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACAY,AAC Technologies Holdings Inc.,5.27,2026-08-28T06:16:01.960201+00:00,False,+38.0%,True,$6087.6M,,N/A,False,15.8K,True,$5.27 / SMA $5.22,False,2.38%,,N/A,False,718.8M,False,PNK,False,
AACI,Armada Acquisition Corp. III,10.05,2026-08-28T06:02:52.559171+00:00,False,+3.2%,True,$342.0M,,,False,24.2K,True,$10.05 / SMA $9.99,False,0.03%,,,True,23.1M,True,NGM,False,
AACIU,AACIU,10.140000343322754,2026-08-28T06:24:41.442985+00:00,,N/A,,N/A,,N/A,False,0.2K,True,$10.14 / SMA $10.13,False,0.00%,,N/A,,N/A,,Unknown,False,
AACOU,AACOU,10.069999694824219,2026-08-28T06:24:44.609648+00:00,,N/A,,N/A,,N/A,False,5.1K,False,$10.07 / SMA $10.07,False,0.00%,,N/A,,N/A,,Unknown,False,
AAGIY,AIA Group Limited,37.93,2026-08-28T06:15:31.964181+00:00,False,+6.8%,True,$97699.5M,,N/A,True,569.3K,False,$37.93 / SMA $38.06,False,1.61%,,N/A,False,2574.5M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",113.28,2026-08-28T06:04:03.161422+00:00,True,+512.3%,True,$9618.2M,False,+-75.0%,True,12045.7K,False,$113.28 / SMA $123.77,True,11.56%,True,+86.4%,True,80.6M,True,NGM,False,
AAP,"Advance Auto Parts, Inc.",43.67,2026-08-28T06:17:44.975547+00:00,False,+15.3%,True,$2634.6M,True,+56.0%,True,1965.1K,False,$43.67 / SMA $55.12,True,4.80%,,N/A,True,55.4M,True,NYQ,False,
AAUC,Allied Gold Corporation,24.11,2026-08-28T06:17:45.395009+00:00,True,+75.0%,True,$3359.7M,True,+222.7%,True,728.5K,True,$24.11 / SMA $22.24,True,4.61%,True,+45.4%,True,97.4M,True,NYQ,True,
AAUKF,Anglo American plc,55.82,2026-08-28T05:52:54.741240+00:00,True,+86.1%,True,$59810.5M,,,False,3.2K,True,$55.82 / SMA $50.68,False,0.79%,,,False,951.8M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,47.545,2026-08-28T05:53:02.525032+00:00,False,+67.1%,True,$38746.1M,False,+13.0%,False,25.9K,True,$47.55 / SMA $43.99,False,1.02%,False,+6.8%,False,550.0M,False,PNK,False,
