ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACI,Armada Acquisition Corp. III,9.95,2026-05-26T06:12:30.727804+00:00,False,+2.2%,True,$338.6M,,N/A,False,30.1K,True,$9.95 / SMA_short $9.91,False,0.11%,,N/A,True,25.1M,True,NGM,False,
AAUKF,Anglo American plc,49.99,2026-05-26T06:03:23.947189+00:00,True,+85.6%,True,$53563.7M,,N/A,False,1.3K,True,$49.99 / SMA $47.67,False,1.33%,,N/A,False,951.3M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,39.17,2026-05-26T06:03:32.789613+00:00,False,+54.2%,True,$31954.9M,False,+13.0%,False,23.7K,True,$39.17 / SMA $33.51,False,1.27%,False,+6.8%,False,522.7M,False,PNK,False,
AB,AllianceBernstein Holding L.P.,37.93,2026-05-26T06:06:17.236197+00:00,False,+6.6%,True,$3542.8M,True,+37.3%,False,313.8K,True,$37.93 / SMA $37.69,False,1.91%,False,+11.5%,True,92.7M,True,NYQ,False,
ABBRF,AbraSilver Resource Corp.,12.04,2026-05-26T06:08:04.827160+00:00,True,+333.9%,True,$1938.0M,False,+-50.0%,False,230.5K,True,$12.04 / SMA $10.87,True,7.60%,,N/A,False,154.9M,False,OQX,False,
ABM,ABM Industries Incorporated,40.19,2026-05-26T06:07:58.804124+00:00,False,+8.7%,True,$2352.4M,False,+-7.2%,True,540.5K,True,$40.19 / SMA $39.25,False,2.47%,False,+6.1%,True,57.9M,True,NYQ,False,
ABR,"Arbor Realty Trust, Inc.",5.57,2026-05-26T06:09:59.813054+00:00,False,+1.3%,True,$1161.5M,False,+-100.0%,True,4123.5K,False,$5.57 / SMA $7.17,True,4.92%,False,+-12.3%,False,184.0M,True,NYQ,False,
ACA,"Arcosa, Inc.",120.75,2026-05-26T06:05:54.213556+00:00,False,+47.4%,True,$5928.4M,True,+60.4%,False,335.0K,True,$120.75 / SMA $115.17,True,3.94%,False,+4.4%,True,48.1M,True,NYQ,False,
ACAA,Averin Capital Acquisition Corp.,9.95,2026-05-26T06:12:27.052170+00:00,False,+4.1%,True,$355.0M,,N/A,False,8.3K,True,$9.95 / SMA_short $9.94,False,0.00%,,N/A,True,5.2M,True,NGM,False,
ACCO,ACCO,3.82,2026-05-26T06:12:27.896055+00:00,False,+35.9%,,N/A,True,+242.9%,True,1193.5K,True,$3.82 / SMA $3.28,True,4.05%,False,+8.3%,True,88.0M,True,NYQ,False,
ACGBF,Agricultural Bank of China Limited,0.7,2026-05-26T06:03:10.570392+00:00,False,+12.9%,True,$244988.1M,False,+5.3%,False,0.2K,False,$0.70 / SMA $0.70,False,0.38%,False,+10.5%,False,200428.3M,False,PNK,False,
