ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
A,A,133.39,2026-07-02T00:07:03.195824+00:00,False,+23.1%,True,$37673.6M,True,+60.0%,True,2280.9K,True,$133.39 / SMA $123.04,False,2.86%,False,+10.0%,False,281.5M,True,NYQ,False,
AA,Alcoa Corporation,47.48,2026-07-01T23:55:29.028866+00:00,False,+68.9%,True,$12529.5M,False,+-22.7%,True,4921.0K,False,$47.48 / SMA $65.48,True,5.02%,False,+-5.2%,False,262.8M,True,NYQ,False,
AACI,Armada Acquisition Corp. III,10.0,2026-07-02T23:06:35.016915+00:00,False,+2.7%,True,$340.3M,,,False,23.8K,True,$10.00 / SMA $9.95,False,0.08%,,,True,25.1M,True,NGM,False,
AAIGF,AIA Group Limited,9.51,2026-07-01T23:55:08.718045+00:00,False,+14.7%,True,$98002.1M,,,False,91.1K,False,$9.51 / SMA $10.23,True,5.29%,,,False,10460.1M,False,PNK,False,
AAL,American Airlines Group Inc.,18.15,2026-07-01T23:55:43.119747+00:00,True,+79.9%,True,$12004.1M,False,+19.4%,True,86537.2K,True,$18.15 / SMA $13.95,True,4.13%,False,+10.8%,False,654.9M,True,NMS,False,
AAMI,Acadian Asset Management Inc.,71.98,2026-07-01T23:59:18.170555+00:00,True,+102.8%,True,$2564.6M,True,+25.9%,False,464.1K,True,$71.98 / SMA $71.72,True,4.06%,True,+39.3%,True,29.6M,True,NYQ,False,
AANNF,Aroundtown SA,2.785,2026-07-01T23:59:11.449025+00:00,False,+7.1%,True,$2884.0M,False,+-75.0%,False,0.0K,True,$2.79 / SMA $2.68,False,0.00%,False,+0.6%,False,447.1M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",120.95,2026-07-02T23:08:49.640732+00:00,True,+553.8%,True,$9705.4M,False,+-5.6%,True,12647.5K,False,$120.95 / SMA $168.66,True,13.41%,True,+51.4%,True,76.3M,True,NGM,False,
AAON,"AAON, Inc.",116.42,2026-07-02T00:07:22.044270+00:00,True,+87.8%,True,$9536.2M,True,+37.1%,True,1099.6K,False,$116.42 / SMA $124.24,True,5.70%,True,+54.3%,True,68.2M,True,NMS,False,
AAPG,AAPG,17.96,2026-07-01T23:59:23.299209+00:00,False,+9.8%,True,$1676.3M,,,False,10.2K,False,$17.96 / SMA $19.77,False,2.72%,,,True,55.7M,True,NGM,False,
AAT,"American Assets Trust, Inc.",25.22,2026-07-02T00:12:55.408216+00:00,False,+42.3%,True,$1956.4M,False,+-88.6%,False,400.9K,True,$25.22 / SMA $22.42,False,2.04%,False,+1.8%,True,48.2M,True,NYQ,False,
AAUKF,Anglo American plc,47.19,2026-07-02T22:56:57.078321+00:00,True,+73.6%,True,$50563.5M,,,False,3.1K,False,$47.19 / SMA $51.60,False,0.72%,,,False,950.9M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,43.13,2026-07-02T22:57:02.894103+00:00,False,+58.8%,True,$35148.2M,False,+13.0%,False,23.2K,True,$43.13 / SMA $38.40,False,1.40%,False,+6.8%,False,522.4M,False,PNK,False,
AAVVF,Advantage Energy Ltd.,7.24,2026-07-02T00:01:10.121949+00:00,False,+7.7%,True,$1214.7M,,,False,182.1K,True,$7.24 / SMA $7.24,False,2.76%,True,+25.3%,True,144.8M,False,PNK,False,
AAVXF,ABIVAX Société Anonyme,80.03,2026-07-02T00:07:23.669625+00:00,True,+999.3%,True,$6384.0M,True,+26.5%,False,0.0K,False,$80.03 / SMA $108.38,False,1.78%,,,True,45.6M,False,PNK,False,
AB,AllianceBernstein Holding L.P.,36.31,2026-07-02T23:00:38.953184+00:00,False,+4.0%,True,$3391.5M,True,+37.3%,False,306.0K,False,$36.31 / SMA $37.35,False,1.91%,False,+11.5%,True,92.6M,True,NYQ,False,
