ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AA,Alcoa Corporation,44.64,2026-09-22T01:11:03.755693+00:00,False,+44.9%,True,$11780.9M,True,+146.8%,True,5355.0K,False,$44.64 / SMA $48.26,True,3.79%,True,+31.4%,False,262.8M,True,NYQ,False,
AACAY,AAC Technologies Holdings Inc.,5.11,2026-09-22T00:48:53.322510+00:00,False,+33.8%,True,$5897.6M,,,False,18.4K,False,$5.11 / SMA $5.17,False,2.27%,,,False,718.8M,False,PNK,False,
AACI,Armada Acquisition Corp. III,10.04,2026-09-22T00:33:18.372515+00:00,False,+3.1%,True,$341.7M,,,False,26.7K,True,$10.04 / SMA $10.01,False,0.10%,,,True,23.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.14,2026-09-22T00:56:08.431554+00:00,False,+1.9%,,,,,False,0.1K,True,$10.14 / SMA $10.14,False,0.00%,,,True,23.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.99,2026-09-22T01:08:08.093991+00:00,False,+1.5%,True,$313.3M,,,False,8.4K,True,$9.99 / SMA $9.96,False,0.01%,,,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.06,2026-09-22T00:56:11.336457+00:00,False,+1.4%,,,,,False,4.6K,False,$10.06 / SMA $10.09,False,0.00%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.518,2026-09-22T00:58:55.081143+00:00,False,+53.2%,True,$16398.7M,,,False,1.9K,False,$4.52 / SMA $4.53,False,0.03%,True,+32.7%,False,748.1M,False,PNK,False,
AAGIY,AIA Group Limited,39.71,2026-09-22T00:46:40.340496+00:00,False,+11.8%,True,$102284.4M,,,True,513.6K,True,$39.71 / SMA $38.42,False,1.41%,,,False,2574.5M,False,PNK,False,
AAIGF,AIA Group Limited,9.8,2026-09-22T01:10:31.479353+00:00,False,+14.4%,True,$100970.8M,,N/A,False,102.5K,True,$9.80 / SMA $9.53,True,5.22%,,N/A,False,10298.0M,False,PNK,False,
AAL,American Airlines Group Inc.,13.57,2026-09-22T01:11:27.440926+00:00,False,+34.5%,True,$8982.9M,False,+-87.9%,True,95438.6K,False,$13.57 / SMA $14.36,False,2.78%,False,+16.3%,False,654.8M,True,NMS,False,
AAMI,Acadian Asset Management Inc.,94.11,2026-09-22T01:13:46.682331+00:00,True,+126.9%,True,$3340.0M,True,+171.4%,False,460.5K,True,$94.11 / SMA $88.84,True,3.02%,True,+45.3%,True,29.4M,True,NYQ,False,
AANNF,Aroundtown SA,2.3,2026-09-22T01:13:39.094077+00:00,False,+3.8%,True,$2598.8M,False,+-75.0%,False,0.2K,False,$2.30 / SMA $2.46,False,0.18%,False,+0.4%,False,620.3M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",108.67,2026-09-22T00:36:18.890673+00:00,True,+487.4%,True,$9226.8M,False,+-75.0%,True,10034.6K,False,$108.67 / SMA $112.50,True,6.02%,True,+86.4%,True,80.6M,True,NGM,False,
AAP,"Advance Auto Parts, Inc.",41.01,2026-09-22T00:50:40.230341+00:00,False,+8.2%,True,$2477.0M,True,+4600.0%,True,1938.5K,False,$41.01 / SMA $50.41,True,3.73%,False,+-1.8%,True,60.1M,True,NYQ,False,
AAPG,AAPG,15.86,2026-09-22T01:15:29.391103+00:00,False,+5.6%,True,$1481.1M,,N/A,False,9.9K,False,$15.86 / SMA $17.79,False,1.99%,,N/A,True,71.5M,True,NGM,False,
AAPL,Apple Inc.,338.98,2026-09-22T00:58:30.072001+00:00,False,+39.3%,True,$4947135.4M,True,+28.7%,True,53449.4K,True,$338.98 / SMA $320.13,False,2.19%,False,+16.4%,False,14569.1M,True,NMS,False,
AARTY,Airtel Africa Plc,44.75,2026-09-22T00:58:55.276611+00:00,True,+122.1%,True,$16242.6M,,,False,1.4K,False,$44.75 / SMA $46.99,False,1.41%,True,+32.7%,False,748.1M,False,PNK,False,
AAUC,Allied Gold Corporation,22.38,2026-09-22T00:50:40.709306+00:00,False,+53.3%,True,$3118.6M,True,+222.7%,True,689.7K,True,$22.38 / SMA $21.83,True,3.55%,True,+45.4%,True,91.1M,True,NYQ,False,
