ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACAY,AAC Technologies Holdings Inc.,4.86,2026-07-27T23:18:01.615896+00:00,False,+27.2%,True,$5617.2M,,,False,10.2K,False,$4.86 / SMA $5.45,False,2.20%,,,False,724.4M,False,PNK,False,
AACI,Armada Acquisition Corp. III,9.99,2026-07-27T23:02:19.743096+00:00,False,+2.6%,True,$340.0M,,,False,15.2K,True,$9.99 / SMA $9.96,False,0.10%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.14,2026-07-27T23:25:27.112280+00:00,False,+1.9%,,,,,False,2.8K,True,$10.14 / SMA $10.12,False,0.06%,,,True,25.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.92,2026-07-27T23:37:32.914163+00:00,False,+0.8%,True,$311.1M,,N/A,False,11.7K,False,$9.92 / SMA $9.92,False,0.06%,,N/A,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.08,2026-07-27T23:25:31.785660+00:00,False,+1.6%,,,,,False,4.7K,True,$10.08 / SMA $10.04,False,0.07%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.595,2026-07-27T23:27:49.826717+00:00,True,+78.8%,True,$16707.3M,,N/A,False,2.5K,False,$4.59 / SMA $4.65,False,0.62%,True,+32.7%,False,748.9M,False,PNK,False,
AAGIY,AIA Group Limited,40.0,2026-07-27T23:15:46.489816+00:00,False,+12.6%,True,$103051.7M,,,True,503.5K,True,$40.00 / SMA $39.32,False,1.52%,,,False,2615.0M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",97.82,2026-07-27T23:04:46.319173+00:00,True,+428.8%,True,$7849.3M,False,+-5.6%,True,11773.6K,False,$97.82 / SMA $151.03,True,10.87%,True,+51.4%,True,76.2M,True,NGM,False,
AAP,"Advance Auto Parts, Inc.",57.73,2026-07-27T23:19:36.261801+00:00,False,+52.4%,True,$3482.8M,True,+56.0%,True,1973.5K,True,$57.73 / SMA $56.49,True,5.00%,,,True,60.0M,True,NYQ,False,
AAPL,Apple Inc.,336.91,2026-07-27T23:27:24.303815+00:00,False,+67.2%,True,$4948317.2M,False,+21.8%,True,55382.4K,True,$336.91 / SMA $306.31,False,2.69%,False,+16.6%,False,14662.4M,True,NMS,False,
AARTY,Airtel Africa Plc,51.83,2026-07-27T23:27:50.025476+00:00,True,+157.2%,True,$18845.3M,,N/A,False,1.2K,True,$51.83 / SMA $47.53,False,0.70%,True,+32.7%,False,748.9M,False,PNK,False,
AAUC,Allied Gold Corporation,20.85,2026-07-27T23:19:38.967802+00:00,True,+82.9%,True,$2638.5M,False,+-461.5%,True,661.5K,False,$20.85 / SMA $24.74,True,4.11%,False,+13.8%,True,93.3M,True,NYQ,False,
AAUKF,Anglo American plc,46.9,2026-07-27T22:52:18.148928+00:00,True,+72.6%,True,$50252.8M,,,False,3.7K,False,$46.90 / SMA $50.73,False,0.26%,,,False,951.4M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,43.4,2026-07-27T22:52:25.727304+00:00,False,+59.8%,True,$35368.2M,False,+13.0%,False,26.4K,True,$43.40 / SMA $41.12,False,1.10%,False,+6.8%,False,522.4M,False,PNK,False,
AAXBF,AirAsia Group Berhad,0.298,2026-07-27T23:33:42.617578+00:00,False,+19.2%,,N/A,,N/A,False,1.4K,False,$0.30 / SMA_short $0.30,,N/A,,N/A,,N/A,False,PNK,False,
AB,AllianceBernstein Holding L.P.,37.9,2026-07-27T22:55:03.944198+00:00,False,+8.5%,True,$3540.0M,True,+37.3%,False,315.2K,True,$37.90 / SMA $37.02,False,1.78%,False,+11.5%,True,92.6M,True,NYQ,False,
ABAT,American Battery Technology Company,2.27,2026-07-27T23:35:41.968390+00:00,False,+22.0%,True,$309.7M,False,+-85.7%,True,6192.0K,False,$2.27 / SMA $3.00,True,6.19%,True,+697.1%,True,131.2M,True,NCM,False,
ABBRF,AbraSilver Resource Corp.,10.75,2026-07-27T22:56:49.590102+00:00,True,+190.5%,True,$1730.4M,False,+-50.0%,False,196.3K,False,$10.75 / SMA $10.95,True,6.37%,,,True,137.6M,False,OQX,False,
ABBV,AbbVie Inc.,256.91,2026-07-27T23:15:42.773294+00:00,False,+36.9%,True,$453906.8M,False,+-45.8%,True,6922.7K,True,$256.91 / SMA $231.88,False,2.57%,False,+12.4%,False,1763.6M,True,NYQ,False,
ABEO,Abeona Therapeutics Inc.,6.13,2026-07-27T23:13:49.723890+00:00,False,+53.2%,True,$349.4M,False,+-25.0%,True,1246.8K,True,$6.13 / SMA $5.97,True,5.74%,,,True,36.6M,True,NCM,False,
ABEV,Ambev S.A.,3.07,2026-07-27T23:27:34.640154+00:00,False,+46.2%,True,$47440.1M,False,+2.4%,True,26468.2K,False,$3.07 / SMA $3.13,False,1.99%,False,+-0.1%,False,4162.8M,True,NYQ,False,
ABG,"Asbury Automotive Group, Inc.",226.64,2026-07-27T23:08:09.136481+00:00,False,+31.8%,True,$4219.8M,True,+47.1%,False,270.7K,True,$226.64 / SMA $200.90,True,3.32%,False,+-0.9%,True,16.3M,True,NYQ,False,
ABLZF,ABB Ltd,96.11,2026-07-27T23:04:21.218311+00:00,False,+49.8%,True,$174417.2M,False,+13.3%,False,11.7K,False,$96.11 / SMA $103.95,False,1.90%,True,+28.4%,False,1813.9M,False,PNK,False,
ABM,ABM Industries Incorporated,48.46,2026-07-27T22:56:44.401612+00:00,False,+31.1%,True,$2838.8M,False,+9.0%,True,561.3K,True,$48.46 / SMA $43.18,False,2.25%,False,+8.4%,True,57.9M,True,NYQ,False,
ABNB,"Airbnb, Inc.",146.86,2026-07-27T23:15:49.026979+00:00,False,+32.5%,True,$87162.1M,False,+8.3%,True,3808.7K,True,$146.86 / SMA $139.48,False,2.75%,False,+17.9%,False,403.4M,True,NMS,False,
ABR,"Arbor Realty Trust, Inc.",5.08,2026-07-27T22:58:42.427759+00:00,False,+4.5%,True,$1059.3M,False,+-100.0%,True,4547.4K,False,$5.08 / SMA $5.28,True,3.63%,False,+-12.3%,False,184.0M,True,NYQ,False,
ABTC,American Bitcoin Corp,5.87,2026-07-27T23:10:16.734951+00:00,False,+16.5%,True,$716.1M,,,True,1185.6K,False,$5.87 / SMA $11.16,True,12.54%,True,+296.7%,True,21.7M,True,NCM,False,
ABX,"Abacus Global Management, Inc.",10.46,2026-07-27T23:23:26.047803+00:00,True,+109.2%,True,$1003.3M,True,+40.0%,True,619.5K,True,$10.46 / SMA $9.88,True,5.45%,True,+34.6%,True,43.1M,True,NYQ,True,
ABXXF,Abaxx Technologies Inc.,16.4,2026-07-27T23:21:39.016413+00:00,True,+90.5%,True,$631.8M,False,+-150.0%,False,89.8K,False,$16.40 / SMA $28.83,True,8.78%,True,+5037.6%,True,32.3M,False,OQX,False,
ACA,"Arcosa, Inc.",145.31,2026-07-27T22:54:42.804721+00:00,True,+77.4%,True,$7135.7M,True,+60.4%,True,647.7K,True,$145.31 / SMA $134.86,False,0.48%,False,+4.4%,True,48.1M,True,NYQ,False,
ACAA,Averin Capital Acquisition Corp.,10.0,2026-07-27T23:02:17.041349+00:00,False,+4.6%,True,$356.8M,,,False,13.9K,True,$10.00 / SMA $10.00,False,0.30%,,,True,26.0M,True,NGM,False,
ACAD,ACADIA Pharmaceuticals Inc.,25.39,2026-07-27T23:08:06.178150+00:00,False,+28.9%,True,$4347.7M,False,+-81.8%,True,1618.1K,True,$25.39 / SMA $23.23,True,3.38%,False,+9.7%,True,127.2M,True,NMS,False,
ACCO,ACCO Brands Corporation,4.13,2026-07-27T23:02:17.759797+00:00,False,+47.0%,True,$381.0M,True,+242.9%,True,927.9K,True,$4.13 / SMA $3.96,True,3.39%,False,+8.3%,True,88.0M,True,NYQ,False,
ACCYY,Accor SA,10.61,2026-07-27T23:16:14.445556+00:00,False,+21.8%,True,$12526.7M,,,False,26.0K,False,$10.61 / SMA $10.78,False,1.48%,,,False,778.6M,False,PNK,False,
ACDC,ProFrac Holding Corp.,4.01,2026-07-27T23:33:34.672724+00:00,False,+30.2%,True,$725.5M,False,+-322.4%,True,1436.0K,False,$4.01 / SMA $6.17,True,7.36%,False,+-25.1%,True,32.8M,True,NMS,False,
ACDVF,Air Canada,17.05,2026-07-27T23:18:14.193110+00:00,False,+41.7%,True,$4894.6M,,,False,219.1K,True,$17.05 / SMA $16.04,True,6.35%,False,+7.1%,False,293.1M,False,OQX,False,
ACEL,"Accel Entertainment, Inc.",12.39,2026-07-27T23:23:23.486597+00:00,False,+29.7%,True,$1008.5M,False,+0.0%,False,322.5K,True,$12.39 / SMA $12.38,False,2.42%,False,+8.5%,True,43.9M,True,NYQ,False,
ACGAF,ACG Metals Limited,26.5,2026-07-27T23:12:01.643680+00:00,True,+157.3%,True,$613.4M,,,False,0.0K,True,$26.50 / SMA $22.79,False,0.00%,,,True,7.6M,False,OQX,False,
