ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACI,Armada Acquisition Corp. III,9.97,2026-07-16T22:59:14.175183+00:00,False,+2.4%,True,$339.3M,,N/A,False,16.5K,True,$9.97 / SMA $9.96,False,0.11%,,N/A,True,25.1M,True,NGM,False,
AAUKF,Anglo American plc,50.55,2026-07-16T22:49:14.675215+00:00,True,+86.0%,True,$54163.7M,,N/A,False,3.1K,False,$50.55 / SMA $51.40,False,0.20%,,N/A,False,951.4M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,43.49,2026-07-16T22:49:20.633421+00:00,False,+60.1%,True,$35441.6M,False,+13.0%,False,23.4K,True,$43.49 / SMA $40.13,False,1.18%,False,+6.8%,False,522.4M,False,PNK,False,
AB,AllianceBernstein Holding L.P.,38.35,2026-07-16T22:53:16.664199+00:00,False,+9.8%,True,$3582.0M,True,+37.3%,False,311.8K,True,$38.35 / SMA $37.17,False,1.82%,False,+11.5%,True,92.6M,True,NYQ,False,
ABBRF,AbraSilver Resource Corp.,9.77,2026-07-16T22:53:33.868912+00:00,True,+164.1%,True,$1572.6M,False,+-50.0%,False,203.9K,False,$9.77 / SMA $11.23,True,7.98%,,N/A,True,137.4M,False,OQX,False,
ABM,ABM Industries Incorporated,48.17,2026-07-16T22:53:28.996360+00:00,False,+30.3%,True,$2821.8M,False,+9.0%,True,563.2K,True,$48.17 / SMA $42.27,False,2.37%,False,+8.4%,True,57.9M,True,NYQ,False,
ABR,"Arbor Realty Trust, Inc.",5.15,2026-07-16T22:55:27.416638+00:00,False,+6.0%,True,$1073.9M,False,+-100.0%,True,4434.8K,False,$5.15 / SMA $5.53,True,3.64%,False,+-12.3%,False,184.0M,True,NYQ,False,
ACA,"Arcosa, Inc.",145.0,2026-07-16T22:51:27.648258+00:00,True,+77.0%,True,$7120.5M,True,+60.4%,True,577.1K,True,$145.00 / SMA $133.02,False,1.02%,False,+4.4%,True,48.1M,True,NYQ,False,
ACAA,Averin Capital Acquisition Corp.,10.0,2026-07-16T22:59:12.011185+00:00,False,+4.6%,True,$356.8M,,N/A,False,14.4K,True,$10.00 / SMA $9.99,False,0.31%,,N/A,True,26.0M,True,NGM,False,
ACCO,ACCO Brands Corporation,4.18,2026-07-16T22:59:12.414942+00:00,False,+48.8%,True,$385.6M,True,+242.9%,True,923.0K,True,$4.18 / SMA $3.94,True,3.44%,False,+8.3%,True,88.0M,True,NYQ,False,
ACGBF,Agricultural Bank of China Limited,0.69,2026-07-16T22:49:05.858597+00:00,False,+11.3%,True,$241488.3M,False,+5.3%,False,1.2K,False,$0.69 / SMA $0.73,False,0.00%,False,+10.5%,False,200428.3M,False,PNK,False,
