ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
A,A,137.4,2026-06-04T00:27:02.277955+00:00,False,+26.8%,True,$38806.1M,True,+60.0%,True,2257.0K,True,$137.40 / SMA $117.30,True,3.20%,False,+10.0%,False,281.5M,True,NYQ,False,
AA,Alcoa Corporation,78.02,2026-06-04T23:47:44.637687+00:00,True,+182.1%,True,$20588.7M,False,+-22.7%,True,5192.9K,True,$78.02 / SMA $68.09,True,4.33%,False,+-5.2%,False,262.8M,True,NYQ,False,
AACAY,AAC Technologies Holdings Inc.,6.07,2026-06-04T23:27:11.956335+00:00,False,+58.9%,True,$6905.1M,,,False,8.6K,True,$6.07 / SMA $4.89,False,2.06%,,,False,726.1M,False,PNK,False,
AACI,Armada Acquisition Corp. III,9.95,2026-06-04T23:11:13.890022+00:00,False,+2.2%,True,$338.6M,,,False,27.3K,True,$9.95 / SMA_short $9.91,False,0.09%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.08,2026-06-04T23:34:39.468690+00:00,False,+1.3%,,,,,False,5.4K,True,$10.08 / SMA $10.03,False,0.01%,,,True,25.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.89,2026-06-04T23:46:48.143129+00:00,False,+0.5%,True,$310.2M,,,False,5.5K,False,$9.89 / SMA_short $9.90,False,0.04%,,,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.02,2026-06-04T23:34:44.009450+00:00,False,+1.0%,,,,,False,11.3K,True,$10.02 / SMA $9.98,False,1.09%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.45,2026-06-04T23:37:04.388927+00:00,True,+98.2%,True,$16234.5M,True,+36.1%,False,3.2K,False,$4.45 / SMA $4.84,False,1.06%,True,+32.9%,False,757.2M,False,PNK,False,
AAGIY,AIA Group Limited,39.22,2026-06-04T23:24:59.189818+00:00,False,+16.7%,True,$101501.0M,,,False,319.2K,False,$39.22 / SMA $43.00,False,1.67%,,,False,10460.1M,False,PNK,False,
AAIGF,AIA Group Limited,10.18,2026-06-04T23:47:25.190916+00:00,False,+24.3%,True,$105383.0M,,N/A,False,21.3K,False,$10.18 / SMA $10.73,True,4.67%,,N/A,False,10460.1M,False,PNK,False,
AAL,American Airlines Group Inc.,13.3,2026-06-04T23:47:57.737205+00:00,False,+31.8%,True,$8796.4M,False,+19.4%,True,67493.3K,True,$13.30 / SMA $12.29,True,3.86%,False,+10.8%,False,654.0M,True,NMS,False,
AAMI,Acadian Asset Management Inc.,75.82,2026-06-04T23:51:34.708925+00:00,True,+154.6%,True,$2701.4M,True,+25.9%,False,349.6K,True,$75.82 / SMA $66.06,True,3.59%,True,+39.3%,True,27.7M,True,NYQ,False,
AANNF,Aroundtown SA,2.87,2026-06-04T23:51:29.084837+00:00,False,+10.4%,True,$2972.0M,False,+-75.0%,False,0.0K,True,$2.87 / SMA $2.68,False,0.00%,False,+0.6%,False,450.0M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",202.89,2026-06-04T23:13:48.685799+00:00,True,+1226.9%,True,$16280.5M,False,+-5.6%,True,12310.4K,True,$202.89 / SMA $155.49,True,14.85%,True,+51.4%,True,76.0M,True,NGM,False,
AAON,"AAON, Inc.",148.25,2026-06-04T00:27:31.369594+00:00,True,+139.1%,True,$12143.4M,True,+37.1%,True,1045.4K,True,$148.25 / SMA $108.02,True,6.69%,True,+54.3%,True,68.0M,True,NMS,True,
AAP,"Advance Auto Parts, Inc.",55.89,2026-06-04T23:29:00.466445+00:00,False,+47.5%,True,$3371.8M,True,+56.0%,True,1782.9K,True,$55.89 / SMA $55.33,True,5.55%,,,True,59.9M,True,NYQ,False,
AAPG,AAPG,18.28,2026-06-04T23:51:40.384696+00:00,False,+5.1%,True,$1706.2M,,N/A,False,5.4K,False,$18.28 / SMA $22.75,True,4.17%,,N/A,False,284.3M,True,NGM,False,
AAPL,Apple Inc.,311.23,2026-06-04T23:36:27.348650+00:00,False,+59.5%,True,$4571146.0M,False,+21.8%,True,44646.0K,True,$311.23 / SMA $279.99,False,1.81%,False,+16.6%,False,14662.5M,True,NMS,False,
AARTY,Airtel Africa Plc,48.75,2026-06-04T23:37:04.512409+00:00,True,+141.9%,True,$17785.0M,True,+36.1%,False,0.1K,True,$48.75 / SMA $43.13,False,0.01%,True,+32.9%,False,757.2M,False,PNK,False,
AAT,"American Assets Trust, Inc.",23.32,2026-06-04T00:31:52.809624+00:00,False,+31.6%,True,$1809.0M,False,+-88.6%,False,374.4K,True,$23.32 / SMA $20.64,False,2.10%,False,+1.8%,True,48.2M,True,NYQ,False,
AAUC,Allied Gold Corporation,26.37,2026-06-04T23:29:00.856001+00:00,True,+131.3%,True,$3319.5M,False,+-461.5%,True,755.6K,False,$26.37 / SMA $29.68,True,3.45%,False,+13.8%,True,93.1M,True,NYQ,False,
AAUKF,Anglo American plc,57.0,2026-06-04T23:01:47.793968+00:00,True,+111.7%,True,$61074.8M,,,False,1.6K,True,$57.00 / SMA $49.34,False,0.94%,,,False,950.1M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,39.41,2026-06-04T23:01:53.948920+00:00,False,+52.2%,True,$32150.7M,False,+13.0%,False,23.3K,True,$39.41 / SMA $35.00,False,1.28%,False,+6.8%,False,522.4M,False,PNK,False,
AAVVF,Advantage Energy Ltd.,7.51,2026-06-04T23:53:26.817669+00:00,False,+11.8%,True,$1260.0M,,N/A,False,156.9K,True,$7.51 / SMA $7.40,False,2.87%,True,+25.3%,True,144.9M,False,PNK,False,
AAVXF,ABIVAX Société Anonyme,89.3,2026-06-04T00:27:34.588591+00:00,True,+1138.6%,True,$7116.7M,True,+26.5%,False,0.0K,False,$89.30 / SMA $115.68,False,0.70%,,,True,58.2M,False,PNK,False,
AAXBF,AAXBF,0.3,2026-06-04T23:43:09.997881+00:00,False,+20.0%,,,,,False,4.1K,False,$0.30 / SMA_short $0.31,,,,,,,False,PNK,False,
AB,AllianceBernstein Holding L.P.,37.19,2026-06-04T23:05:43.136903+00:00,False,+4.5%,True,$3473.7M,True,+37.3%,False,328.2K,False,$37.19 / SMA $37.76,False,1.82%,False,+11.5%,True,92.6M,True,NYQ,False,
ABANF,Automatic Bank Services Limited,6.8,2026-06-04T23:57:16.642063+00:00,False,+15.3%,False,$272.3M,False,+-34.6%,False,0.0K,True,$6.80 / SMA $6.61,False,0.00%,False,+0.7%,,N/A,False,PNK,False,
ABAT,American Battery Technology Company,3.71,2026-06-04T23:45:10.053647+00:00,True,+209.2%,True,$506.1M,False,+-85.7%,True,4567.0K,True,$3.71 / SMA $3.19,True,8.88%,True,+697.1%,True,131.7M,True,NCM,False,
ABBNY,ABB Ltd,107.68,2026-06-04T23:47:23.391624+00:00,True,+91.4%,True,$195466.0M,True,+37.7%,False,269.3K,True,$107.68 / SMA $97.45,False,1.76%,False,+9.2%,False,1813.9M,False,PNK,False,
ABBRF,AbraSilver Resource Corp.,12.15,2026-06-04T23:07:30.587098+00:00,True,+297.1%,True,$1955.7M,False,+-50.0%,False,207.2K,True,$12.15 / SMA $11.54,True,8.16%,,,False,154.9M,False,OQX,False,
ABBV,AbbVie Inc.,224.94,2026-06-04T23:24:55.505096+00:00,False,+23.8%,True,$397422.4M,False,+-45.8%,True,6637.9K,True,$224.94 / SMA $208.72,False,2.36%,False,+12.4%,False,1763.6M,True,NYQ,False,
ABCB,Ameris Bancorp,82.77,2026-06-04T00:27:53.830754+00:00,False,+39.0%,True,$5569.8M,True,+28.3%,True,514.7K,False,$82.77 / SMA $83.03,False,1.93%,False,+10.5%,True,59.7M,True,NYQ,False,
ABCL,AbCellera Biologics Inc.,6.37,2026-06-04T23:53:19.491055+00:00,True,+173.4%,True,$1945.2M,False,+6.7%,True,5900.4K,True,$6.37 / SMA $4.38,True,10.10%,True,+96.3%,False,205.3M,True,NMS,False,
ABEO,Abeona Therapeutics Inc.,5.82,2026-06-04T23:23:17.344616+00:00,False,+45.5%,True,$331.7M,False,+-25.0%,True,1228.6K,True,$5.82 / SMA $5.33,True,4.54%,,,True,36.3M,True,NCM,False,
ABEV,Ambev S.A.,3.11,2026-06-04T23:36:42.151082+00:00,False,+48.1%,True,$48431.1M,False,+2.4%,True,27651.2K,True,$3.11 / SMA $3.09,False,2.59%,False,+-0.1%,False,4204.6M,True,NYQ,False,
