ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACAY,AAC Technologies Holdings Inc.,5.1,2026-07-03T23:20:59.540891+00:00,False,+33.5%,True,$5790.1M,,,False,8.8K,False,$5.10 / SMA $5.39,False,2.70%,,,False,726.1M,False,PNK,False,
AACI,Armada Acquisition Corp. III,10.0,2026-07-03T23:04:57.439682+00:00,False,+2.7%,True,$340.3M,,,False,24.4K,True,$10.00 / SMA $9.95,False,0.08%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.08,2026-07-03T23:28:30.542982+00:00,False,+1.3%,,,,,False,4.2K,False,$10.08 / SMA $10.10,False,0.41%,,,True,25.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.95,2026-07-03T23:39:10.003003+00:00,False,+1.1%,True,$312.0M,,N/A,False,14.2K,True,$9.95 / SMA $9.90,False,0.04%,,N/A,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.01,2026-07-03T23:28:33.978739+00:00,False,+0.9%,,,,,False,3.5K,False,$10.01 / SMA $10.01,False,1.30%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.6,2026-07-03T23:29:30.185371+00:00,True,+84.0%,True,$16741.5M,,N/A,False,2.7K,False,$4.60 / SMA $4.77,False,0.85%,True,+32.7%,False,3046.7M,False,PNK,False,
AAGIY,AIA Group Limited,37.17,2026-07-03T23:18:36.565547+00:00,False,+8.0%,True,$95760.7M,,,False,438.6K,False,$37.17 / SMA $40.68,False,1.87%,,,False,2615.0M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",120.95,2026-07-03T23:07:21.305412+00:00,True,+553.8%,True,$9705.4M,False,+-5.6%,True,12701.7K,False,$120.95 / SMA $168.66,True,13.41%,True,+51.4%,True,76.3M,True,NGM,False,
AAP,"Advance Auto Parts, Inc.",61.53,2026-07-03T23:22:49.249282+00:00,False,+62.4%,True,$3712.1M,True,+56.0%,True,1827.1K,True,$61.53 / SMA $57.32,True,4.48%,,,True,60.0M,True,NYQ,False,
AAPL,Apple Inc.,308.63,2026-07-03T23:29:05.371492+00:00,False,+53.2%,True,$4532958.9M,False,+21.8%,True,53938.1K,True,$308.63 / SMA $293.46,True,3.02%,False,+16.6%,False,14662.5M,True,NMS,False,
AARTY,Airtel Africa Plc,45.366,2026-07-03T23:29:30.328715+00:00,True,+125.1%,True,$16510.7M,,N/A,False,0.1K,False,$45.37 / SMA $46.82,False,0.00%,True,+32.7%,False,3046.7M,False,PNK,False,
AAUC,Allied Gold Corporation,24.6,2026-07-03T23:22:51.469646+00:00,True,+115.8%,True,$3096.7M,False,+-461.5%,True,709.5K,False,$24.60 / SMA $27.16,True,3.94%,False,+13.8%,True,93.1M,True,NYQ,False,
AAUKF,Anglo American plc,50.97,2026-07-03T22:55:08.646882+00:00,True,+87.5%,True,$54613.7M,,,False,3.1K,False,$50.97 / SMA $51.63,False,0.60%,,,False,950.9M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,43.12,2026-07-03T22:55:15.770831+00:00,False,+58.7%,True,$35140.0M,False,+13.0%,False,23.0K,True,$43.12 / SMA $38.40,False,1.41%,False,+6.8%,False,522.4M,False,PNK,False,
AAXBF,AAXBF,0.35,2026-07-03T23:35:21.519592+00:00,False,+40.0%,,N/A,,N/A,False,3.7K,True,$0.35 / SMA_short $0.32,,N/A,,N/A,,N/A,False,PNK,False,
AB,AllianceBernstein Holding L.P.,36.31,2026-07-03T22:57:46.120254+00:00,False,+4.0%,True,$3391.5M,True,+37.3%,False,305.8K,False,$36.31 / SMA $37.35,False,1.91%,False,+11.5%,True,92.6M,True,NYQ,False,
ABAT,American Battery Technology Company,2.81,2026-07-03T23:37:20.250948+00:00,True,+81.3%,True,$383.3M,False,+-85.7%,True,6272.0K,False,$2.81 / SMA $3.23,True,9.93%,True,+697.1%,True,131.4M,True,NCM,False,
ABBRF,AbraSilver Resource Corp.,10.35,2026-07-03T22:59:32.100550+00:00,True,+195.4%,True,$1666.0M,False,+-50.0%,False,176.6K,False,$10.35 / SMA $11.63,True,8.72%,,,True,137.5M,False,OQX,False,
ABBV,AbbVie Inc.,261.07,2026-07-03T23:18:32.274094+00:00,False,+41.4%,True,$461256.6M,False,+-45.8%,True,7100.5K,True,$261.07 / SMA $218.62,False,2.63%,False,+12.4%,False,1763.6M,True,NYQ,False,
ABEO,Abeona Therapeutics Inc.,6.4,2026-07-03T23:16:40.541229+00:00,False,+60.0%,True,$364.8M,False,+-25.0%,True,1158.5K,True,$6.40 / SMA $5.63,True,4.61%,,,True,36.5M,True,NCM,False,
ABEV,Ambev S.A.,3.1,2026-07-03T23:29:15.428143+00:00,False,+47.6%,True,$48098.7M,False,+2.4%,True,27390.6K,False,$3.10 / SMA $3.13,False,2.12%,False,+-0.1%,False,4204.7M,True,NYQ,False,
ABG,"Asbury Automotive Group, Inc.",205.4,2026-07-03T23:10:59.259385+00:00,False,+19.4%,True,$3824.3M,True,+47.1%,False,274.7K,True,$205.40 / SMA $195.56,True,3.07%,False,+-0.9%,True,14.3M,True,NYQ,False,
ABLZF,ABB Ltd,105.54,2026-07-03T23:06:56.313223+00:00,True,+80.0%,True,$191540.1M,True,+37.7%,False,11.0K,True,$105.54 / SMA $104.09,False,2.24%,False,+9.2%,False,1813.9M,False,PNK,False,
ABM,ABM Industries Incorporated,44.27,2026-07-03T22:59:27.364877+00:00,False,+19.8%,True,$2593.4M,False,+9.0%,True,563.1K,True,$44.27 / SMA $41.33,False,2.80%,False,+8.4%,True,57.9M,True,NYQ,False,
ABNB,"Airbnb, Inc.",148.93,2026-07-03T23:18:39.353488+00:00,False,+34.4%,True,$88390.7M,False,+8.3%,True,3805.8K,True,$148.93 / SMA $137.89,True,3.16%,False,+17.9%,False,402.6M,True,NMS,False,
ABR,"Arbor Realty Trust, Inc.",5.27,2026-07-03T23:01:23.073247+00:00,False,+5.6%,True,$1099.0M,False,+-100.0%,True,4183.4K,False,$5.27 / SMA $6.02,True,3.95%,False,+-12.3%,False,184.0M,True,NYQ,False,
ABTC,American Bitcoin Corp,0.5617,2026-07-03T23:13:01.229532+00:00,False,+1.0%,True,$1008.4M,,,True,15485.6K,False,$0.56 / SMA $1.00,True,8.12%,True,+296.7%,False,325.5M,True,NCM,False,
