ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AA,Alcoa Corporation,46.95,2026-09-15T00:45:22.668562+00:00,False,+52.4%,True,$12390.5M,True,+146.8%,True,5525.5K,False,$46.95 / SMA $48.52,True,3.95%,True,+31.4%,False,262.8M,True,NYQ,False,
AACAY,AAC Technologies Holdings Inc.,5.21,2026-09-15T00:26:11.044265+00:00,False,+36.4%,True,$6018.3M,,,False,18.5K,True,$5.21 / SMA $5.15,False,2.41%,,,False,718.8M,False,PNK,False,
AACI,Armada Acquisition Corp. III,10.05,2026-09-15T00:10:57.023716+00:00,False,+3.2%,True,$342.0M,,,False,19.4K,True,$10.05 / SMA $10.01,False,0.07%,,,True,23.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.14,2026-09-15T00:33:47.632031+00:00,False,+1.9%,,,,,False,0.1K,True,$10.14 / SMA $10.13,False,0.00%,,,True,23.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.99,2026-09-15T00:44:17.397824+00:00,False,+1.5%,True,$313.3M,,,False,14.6K,True,$9.99 / SMA $9.96,False,0.01%,,,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.06,2026-09-15T00:33:51.330763+00:00,False,+1.4%,,,,,False,4.8K,False,$10.06 / SMA $10.09,False,0.00%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.7537,2026-09-15T00:35:01.727434+00:00,False,+61.1%,True,$17254.2M,,,False,2.4K,True,$4.75 / SMA $4.53,False,0.77%,True,+32.7%,False,748.1M,False,PNK,False,
AAGIY,AIA Group Limited,38.53,2026-09-15T00:23:45.220739+00:00,False,+8.4%,True,$99245.0M,,,True,538.1K,True,$38.53 / SMA $38.19,False,1.44%,,,False,2574.5M,False,PNK,False,
AAIGF,AIA Group Limited,9.75,2026-09-15T00:45:03.074965+00:00,False,+13.8%,True,$100455.6M,,N/A,False,103.8K,True,$9.75 / SMA $9.45,True,5.61%,,N/A,False,10298.0M,False,PNK,False,
AAL,American Airlines Group Inc.,13.1,2026-09-15T00:45:37.039427+00:00,False,+29.8%,True,$8671.8M,False,+-87.9%,True,99168.6K,False,$13.10 / SMA $14.79,False,2.48%,False,+16.3%,False,654.8M,True,NMS,False,
AAMI,Acadian Asset Management Inc.,88.92,2026-09-15T00:49:10.857535+00:00,True,+114.4%,True,$3155.8M,True,+171.4%,False,479.0K,True,$88.92 / SMA $87.81,False,2.79%,True,+45.3%,True,29.4M,True,NYQ,False,
AANNF,Aroundtown SA,2.3,2026-09-15T00:49:06.119392+00:00,False,+3.8%,True,$2598.8M,False,+-75.0%,False,0.2K,False,$2.30 / SMA $2.50,False,0.18%,False,+0.4%,False,620.3M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",95.76,2026-09-15T00:12:14.135072+00:00,True,+417.6%,True,$8130.6M,False,+-75.0%,True,10462.9K,False,$95.76 / SMA $114.61,True,7.85%,True,+86.4%,True,80.6M,True,NGM,False,
