ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACAY,AAC Technologies Holdings Inc.,5.0,2026-09-24T00:29:32.140169+00:00,False,+30.9%,True,$5654.1M,,N/A,False,18.4K,False,$5.00 / SMA $5.18,False,2.22%,,N/A,False,718.8M,False,PNK,False,
AACI,Armada Acquisition Corp. III,10.04,2026-09-24T00:16:23.703454+00:00,False,+3.1%,True,$341.7M,,,False,26.7K,True,$10.04 / SMA $10.01,False,0.10%,,,True,23.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.14,2026-09-24T00:38:29.125611+00:00,False,+1.9%,,N/A,,N/A,False,0.1K,True,$10.14 / SMA $10.14,False,0.00%,,N/A,True,23.1M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.06,2026-09-24T00:38:31.956923+00:00,False,+1.4%,,N/A,,N/A,False,4.6K,False,$10.06 / SMA $10.09,False,0.00%,,N/A,True,19.5M,True,NGM,False,
AAGIY,AIA Group Limited,38.15,2026-09-24T00:28:47.666986+00:00,False,+7.4%,True,$98266.2M,,N/A,False,479.9K,False,$38.15 / SMA $38.45,False,1.49%,,N/A,False,2574.5M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",101.06,2026-09-24T00:19:08.993947+00:00,True,+446.3%,True,$8580.6M,False,+-75.0%,True,9836.3K,False,$101.06 / SMA $112.06,True,5.59%,True,+86.4%,True,80.6M,True,NGM,False,
AAP,"Advance Auto Parts, Inc.",41.1,2026-09-24T00:31:20.275438+00:00,False,+8.5%,True,$2482.4M,True,+4600.0%,True,1945.0K,False,$41.10 / SMA $50.12,True,3.80%,False,+-1.8%,True,60.1M,True,NYQ,False,
AAUC,Allied Gold Corporation,22.38,2026-09-24T00:31:21.240563+00:00,False,+53.3%,True,$3118.6M,True,+222.7%,True,689.0K,True,$22.38 / SMA $21.83,True,3.59%,True,+45.4%,True,91.1M,True,NYQ,False,
AAUKF,Anglo American plc,55.87,2026-09-24T00:06:58.361358+00:00,False,+57.6%,True,$59864.0M,,,False,2.8K,True,$55.87 / SMA $52.58,False,0.44%,,,False,951.8M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,49.19,2026-09-24T00:07:04.253298+00:00,True,+72.8%,True,$40086.7M,True,+34.3%,False,23.2K,True,$49.19 / SMA $46.47,False,0.93%,False,+13.1%,False,550.0M,False,PNK,False,
AB,AllianceBernstein Holding L.P.,35.82,2026-09-24T00:10:53.280102+00:00,False,+2.6%,True,$3334.0M,False,+20.3%,False,281.6K,False,$35.82 / SMA $36.48,False,1.50%,,,True,92.3M,True,NYQ,False,
ABBRF,AbraSilver Resource Corp.,9.21,2026-09-24T00:12:38.103877+00:00,True,+138.0%,True,$1524.2M,False,+-150.0%,False,193.6K,False,$9.21 / SMA $10.80,True,5.96%,,,True,143.8M,False,OQX,False,
ABBV,AbbVie Inc.,265.08,2026-09-24T00:28:43.917856+00:00,False,+39.0%,True,$468427.4M,True,+290.4%,True,6111.7K,True,$265.08 / SMA $255.80,False,1.90%,False,+10.2%,False,1764.0M,True,NYQ,False,
ABEO,ABEO,,2026-09-24T00:27:56.429507+00:00,False,,False,,False,,False,,False,,False,,False,,False,,False,Unknown,False,No price data available
ABG,"Asbury Automotive Group, Inc.",181.52,2026-09-24T00:21:05.584759+00:00,False,+5.5%,True,$3258.6M,False,+-19.5%,False,252.5K,False,$181.52 / SMA $214.16,True,3.16%,,,True,14.7M,True,NYQ,False,
ABLZF,ABB Ltd,103.89,2026-09-24T00:18:48.795235+00:00,False,+56.8%,True,$188120.2M,False,+13.3%,False,3.5K,True,$103.89 / SMA $98.08,False,1.23%,True,+28.4%,False,1814.0M,False,PNK,False,
ABM,ABM Industries Incorporated,49.69,2026-09-24T00:11:02.352847+00:00,False,+34.4%,True,$2912.6M,True,+25.4%,False,484.2K,True,$49.69 / SMA $48.03,False,2.77%,False,+4.2%,True,57.9M,True,NYQ,False,
ABNB,"Airbnb, Inc.",149.58,2026-09-24T00:28:49.827240+00:00,False,+35.0%,True,$89566.4M,True,+33.0%,True,4428.9K,False,$149.58 / SMA $167.80,False,2.53%,False,+16.5%,False,405.8M,True,NMS,False,
ABR,"Arbor Realty Trust, Inc.",4.19,2026-09-24T00:12:51.474132+00:00,False,+0.4%,True,$849.4M,False,+-100.0%,True,4102.2K,False,$4.19 / SMA $4.94,True,3.10%,False,+-12.3%,False,178.1M,True,NYQ,False,
ABTC,American Bitcoin Corp,9.91,2026-09-24T00:24:28.468304+00:00,True,+101.4%,True,$1207.2M,False,+-1512.3%,True,1759.1K,True,$9.91 / SMA $7.26,True,9.90%,True,+121.3%,True,23.3M,True,NCM,False,
ABX,"Abacus Global Management, Inc.",7.82,2026-09-24T00:34:59.583927+00:00,False,+56.4%,True,$764.7M,False,+-61.1%,True,625.6K,False,$7.82 / SMA $9.76,True,4.09%,True,+29.9%,True,46.4M,True,NYQ,False,
ABXXF,Abaxx Technologies Inc.,12.39,2026-09-24T00:33:12.968872+00:00,False,+9.0%,True,$480.6M,False,+-61.2%,False,74.6K,False,$12.39 / SMA $16.39,True,8.63%,False,+-95.3%,True,33.8M,False,OQX,False,
ACA,"Arcosa, Inc.",146.5,2026-09-24T00:09:07.763215+00:00,False,+64.6%,True,$7194.1M,True,+446.7%,True,748.0K,True,$146.50 / SMA $145.20,False,0.20%,False,+1.7%,True,48.1M,True,NYQ,False,
ACAA,Averin Capital Acquisition Corp.,9.9801,2026-09-24T00:16:22.199260+00:00,False,+4.4%,True,$356.1M,,,False,27.7K,False,$9.98 / SMA $9.99,False,0.02%,,,True,28.3M,True,NGM,False,
ACAD,ACADIA Pharmaceuticals Inc.,25.43,2026-09-24T00:21:04.872414+00:00,False,+29.2%,True,$4354.5M,False,+12.5%,True,1698.4K,False,$25.43 / SMA $27.65,False,2.85%,False,+16.4%,True,128.4M,True,NMS,False,
ACCO,ACCO,4.25,2026-09-24T00:16:22.744629+00:00,False,+51.2%,True,$392.3M,False,+-51.6%,True,752.2K,True,$4.25 / SMA $4.19,False,2.74%,,,True,88.1M,True,NYQ,False,
ACCYY,Accor SA,10.49,2026-09-24T00:29:16.902460+00:00,False,+20.4%,True,$12029.4M,,N/A,False,27.6K,False,$10.49 / SMA $10.74,False,1.36%,,N/A,False,799.9M,False,PNK,False,
ACDVF,Air Canada,19.85,2026-09-24T00:31:16.165015+00:00,False,+65.0%,True,$5561.3M,False,+-57.5%,False,242.0K,True,$19.85 / SMA $19.31,False,2.92%,False,+20.6%,False,279.3M,False,OQX,False,
ACEL,"Accel Entertainment, Inc.",11.08,2026-09-24T00:34:57.484637+00:00,False,+16.0%,True,$899.6M,True,+87.5%,False,304.9K,False,$11.08 / SMA $11.97,False,1.76%,False,+9.6%,True,43.8M,True,NYQ,False,
ACGAF,ACG Metals Limited,26.65,2026-09-24T00:26:13.402139+00:00,True,+127.8%,True,$616.8M,,,False,0.0K,True,$26.65 / SMA $25.97,False,0.00%,,,True,7.7M,False,OQX,False,
ACGBF,Agricultural Bank of China Limited,0.8,2026-09-24T00:06:49.275399+00:00,False,+29.0%,True,$279986.4M,,,False,0.8K,True,$0.80 / SMA $0.76,False,0.00%,False,+11.9%,False,200428.3M,False,PNK,False,
ACGL,Arch Capital Group Ltd.,95.16,2026-09-24T00:18:59.170759+00:00,False,+15.4%,True,$32449.6M,False,+-7.1%,True,2444.7K,False,$95.16 / SMA $99.24,False,1.69%,False,+-9.7%,False,326.9M,True,NMS,False,
ACGLO,Arch Capital Group Ltd.,18.76,2026-09-24T00:07:03.914332+00:00,False,+3.9%,,,,,False,35.2K,False,$18.76 / SMA $18.84,False,1.64%,False,+-9.7%,False,326.9M,True,NMS,False,
ACHV,"Achieve Life Sciences, Inc.",7.83,2026-09-24T00:36:45.182682+00:00,True,+198.9%,True,$805.7M,False,+-116.2%,True,1756.6K,True,$7.83 / SMA $7.19,True,4.78%,,N/A,True,74.7M,True,NCM,False,
ACI,"Albertsons Companies, Inc.",11.7,2026-09-24T00:07:29.641180+00:00,False,+7.7%,True,$5678.3M,False,+-58.5%,True,8378.2K,False,$11.70 / SMA $12.48,False,2.88%,False,+0.2%,False,325.0M,True,NYQ,False,
ACIC,American Coastal Insurance Corporation,9.11,2026-09-24T00:16:13.495812+00:00,False,+0.6%,True,$430.6M,False,+-17.0%,False,287.5K,False,$9.11 / SMA $9.85,False,2.07%,False,+-4.5%,True,22.7M,True,NCM,False,
ACLIF,Accelleron Industries AG,85.1,2026-09-24T00:19:15.946815+00:00,False,+10.5%,True,$8003.3M,,,False,0.1K,False,$85.10 / SMA $94.07,False,0.17%,,,True,94.0M,False,PNK,False,
ACLLF,ATCO Ltd.,51.99,2026-09-24T00:31:10.065530+00:00,False,+47.2%,True,$5850.3M,True,+36.8%,False,32.8K,False,$51.99 / SMA $53.89,False,0.47%,False,+13.9%,True,72.9M,False,OQX,False,
ACLS,"Axcelis Technologies, Inc.",118.43,2026-09-24T00:21:00.008348+00:00,False,+60.9%,True,$3657.3M,False,+-23.5%,False,439.9K,False,$118.43 / SMA $126.09,True,4.13%,False,+10.6%,True,30.7M,True,NMS,False,
ACM,AECOM,61.45,2026-09-24T00:19:15.983416+00:00,False,+1.8%,True,$7908.4M,False,+-168.4%,True,1983.5K,False,$61.45 / SMA $67.40,True,3.37%,False,+-14.2%,True,128.0M,True,NYQ,False,
