ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACAY,AAC Technologies Holdings Inc.,4.82,2026-07-13T23:14:56.866892+00:00,False,+26.2%,True,$5463.1M,,,False,9.4K,False,$4.82 / SMA $5.42,False,2.54%,,,False,726.1M,False,PNK,False,
AACI,Armada Acquisition Corp. III,9.97,2026-07-13T22:57:31.005439+00:00,False,+2.4%,True,$339.3M,,,False,16.6K,True,$9.97 / SMA $9.95,False,0.12%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.08,2026-07-13T23:22:25.509951+00:00,False,+1.3%,,,,,False,4.2K,False,$10.08 / SMA $10.10,False,0.41%,,,True,25.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.96,2026-07-13T23:32:33.863218+00:00,False,+1.2%,True,$312.4M,,N/A,False,13.8K,True,$9.96 / SMA $9.91,False,0.05%,,N/A,,N/A,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.1,2026-07-13T23:22:29.791694+00:00,False,+1.8%,,,,,False,2.9K,True,$10.10 / SMA $10.02,False,0.55%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.31,2026-07-13T23:25:26.776651+00:00,True,+72.4%,True,$15682.4M,,N/A,False,2.7K,False,$4.31 / SMA $4.74,False,1.27%,True,+32.7%,False,758.0M,False,PNK,False,
AAGIY,AIA Group Limited,36.99,2026-07-13T23:12:43.265866+00:00,False,+7.4%,True,$95297.0M,,,False,458.3K,False,$36.99 / SMA $40.15,False,1.53%,,,False,2615.0M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",111.88,2026-07-13T23:00:21.312731+00:00,True,+504.8%,True,$8977.6M,False,+-5.6%,True,12015.9K,False,$111.88 / SMA $165.08,True,10.91%,True,+51.4%,True,76.3M,True,NGM,False,
AAP,"Advance Auto Parts, Inc.",55.31,2026-07-13T23:16:46.103231+00:00,False,+46.0%,True,$3336.8M,True,+56.0%,True,1882.5K,False,$55.31 / SMA $56.86,True,4.73%,,,True,60.0M,True,NYQ,False,
AAPL,Apple Inc.,317.31,2026-07-13T23:24:20.613783+00:00,False,+57.5%,True,$4660444.8M,False,+21.8%,True,54682.7K,True,$317.31 / SMA $298.67,False,2.75%,False,+16.6%,False,14662.4M,True,NMS,False,
