ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACAY,AAC Technologies Holdings Inc.,4.96,2026-07-21T23:08:27.335796+00:00,False,+29.8%,True,$5732.8M,,N/A,False,9.8K,False,$4.96 / SMA $5.44,False,2.33%,,N/A,False,724.9M,False,PNK,False,
AACI,Armada Acquisition Corp. III,9.97,2026-07-21T22:51:53.837638+00:00,False,+2.4%,True,$339.3M,,,False,14.8K,True,$9.97 / SMA $9.96,False,0.11%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.14,2026-07-21T23:17:51.049764+00:00,False,+1.9%,,N/A,,N/A,False,3.4K,True,$10.14 / SMA $10.11,False,0.08%,,N/A,True,25.1M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.05,2026-07-21T23:17:56.438175+00:00,False,+1.3%,,N/A,,N/A,False,2.1K,True,$10.05 / SMA $10.04,False,0.06%,,N/A,True,19.5M,True,NGM,False,
AAGIY,AIA Group Limited,39.11,2026-07-21T23:07:26.001557+00:00,False,+10.3%,True,$100758.8M,,N/A,False,490.6K,False,$39.11 / SMA $39.56,False,1.59%,,N/A,False,2615.0M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",119.26,2026-07-21T22:56:10.326494+00:00,True,+544.6%,True,$9569.8M,False,+-5.6%,True,11931.5K,False,$119.26 / SMA $157.52,True,11.24%,True,+51.4%,True,76.3M,True,NGM,False,
AAP,"Advance Auto Parts, Inc.",55.64,2026-07-21T23:10:22.106809+00:00,False,+46.8%,True,$3356.7M,True,+56.0%,True,1941.4K,False,$55.64 / SMA $56.36,True,5.09%,,N/A,True,60.0M,True,NYQ,False,
AAUC,Allied Gold Corporation,21.04,2026-07-21T23:10:22.769637+00:00,True,+84.6%,True,$2662.6M,False,+-461.5%,True,714.6K,False,$21.04 / SMA $25.25,True,4.40%,False,+13.8%,True,93.3M,True,NYQ,False,
AAUKF,Anglo American plc,44.75,2026-07-21T22:45:05.888250+00:00,False,+64.6%,True,$47949.1M,,,False,3.7K,False,$44.75 / SMA $51.12,False,0.26%,,,False,951.4M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,43.66,2026-07-21T22:45:12.423306+00:00,False,+60.7%,True,$35580.1M,False,+13.0%,False,24.4K,True,$43.66 / SMA $40.62,False,1.17%,False,+6.8%,False,522.4M,False,PNK,False,
AB,AllianceBernstein Holding L.P.,37.6,2026-07-21T22:47:38.111278+00:00,False,+7.7%,True,$3512.0M,True,+37.3%,False,311.7K,True,$37.60 / SMA $37.09,False,1.81%,False,+11.5%,True,92.6M,True,NYQ,False,
ABBRF,AbraSilver Resource Corp.,10.91,2026-07-21T22:49:21.559758+00:00,True,+194.9%,True,$1756.1M,False,+-50.0%,False,199.6K,False,$10.91 / SMA $11.10,True,6.61%,,,True,137.6M,False,OQX,False,
ABBV,AbbVie Inc.,256.1,2026-07-21T23:07:20.669451+00:00,False,+38.5%,True,$452475.7M,False,+-45.8%,True,7112.7K,True,$256.10 / SMA $228.70,False,2.67%,False,+12.4%,False,1763.6M,True,NYQ,False,
ABEO,Abeona Therapeutics Inc.,6.53,2026-07-21T23:05:28.003946+00:00,False,+63.3%,True,$372.2M,False,+-25.0%,True,1226.2K,True,$6.53 / SMA $5.93,True,5.72%,,,True,36.6M,True,NCM,False,
ABG,"Asbury Automotive Group, Inc.",216.11,2026-07-21T22:59:39.291978+00:00,False,+25.6%,True,$4023.7M,True,+47.1%,False,284.8K,True,$216.11 / SMA $198.64,True,3.43%,False,+-0.9%,True,16.3M,True,NYQ,False,
ABLZF,ABB Ltd,97.22,2026-07-21T22:55:44.947495+00:00,False,+51.6%,True,$176431.6M,False,+13.3%,False,11.8K,False,$97.22 / SMA $104.52,False,2.05%,True,+28.4%,False,1813.9M,False,PNK,False,
