ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
A,A,126.49,2026-06-23T00:13:02.374769+00:00,False,+16.7%,True,$35724.8M,True,+60.0%,True,2228.6K,True,$126.49 / SMA $121.36,True,3.00%,False,+10.0%,False,281.5M,True,NYQ,False,
AA,Alcoa Corporation,55.08,2026-06-23T23:48:45.784962+00:00,True,+98.7%,True,$14535.1M,False,+-22.7%,True,5012.7K,False,$55.08 / SMA $67.57,True,5.01%,False,+-5.2%,False,262.8M,True,NYQ,False,
AACAY,AAC Technologies Holdings Inc.,6.03,2026-06-23T23:26:20.670028+00:00,False,+57.9%,True,$6853.5M,,,False,8.0K,True,$6.03 / SMA $5.25,False,2.49%,,,False,726.1M,False,PNK,False,
AACI,Armada Acquisition Corp. III,9.98,2026-06-23T23:09:36.809465+00:00,False,+2.5%,True,$339.6M,,,False,28.2K,True,$9.98 / SMA $9.93,False,0.05%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.08,2026-06-23T23:34:21.913186+00:00,False,+1.3%,,,,,False,4.8K,False,$10.08 / SMA $10.08,False,0.37%,,,True,25.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.9,2026-06-23T23:46:34.025181+00:00,False,+0.6%,True,$310.5M,,,False,13.0K,True,$9.90 / SMA_short $9.90,False,0.03%,,,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.01,2026-06-23T23:34:29.038115+00:00,False,+0.9%,,,,,False,3.9K,True,$10.01 / SMA $10.00,False,1.93%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,5.15,2026-06-23T23:36:48.935538+00:00,True,+128.9%,True,$18751.8M,,,False,2.6K,True,$5.15 / SMA $4.78,False,0.80%,True,+32.7%,False,758.5M,False,PNK,False,
AAGIY,AIA Group Limited,37.83,2026-06-23T23:24:01.145010+00:00,False,+9.9%,True,$97461.1M,,,False,359.8K,False,$37.83 / SMA $41.64,False,1.84%,,,False,2615.0M,False,PNK,False,
AAIGF,AIA Group Limited,9.69,2026-06-23T23:48:24.298008+00:00,False,+16.9%,True,$99857.0M,,N/A,False,23.3K,False,$9.69 / SMA $10.42,True,4.60%,,N/A,False,10460.1M,False,PNK,False,
AAL,American Airlines Group Inc.,16.14,2026-06-23T23:49:00.086219+00:00,False,+60.0%,True,$10674.8M,False,+19.4%,True,74598.6K,True,$16.14 / SMA $13.26,True,4.18%,False,+10.8%,False,654.9M,True,NMS,False,
AAMI,Acadian Asset Management Inc.,73.01,2026-06-23T23:52:46.129855+00:00,True,+123.5%,True,$2601.3M,True,+25.9%,False,420.0K,True,$73.01 / SMA $71.07,True,3.90%,True,+39.3%,True,27.7M,True,NYQ,False,
AANNF,Aroundtown SA,2.785,2026-06-23T23:52:39.994058+00:00,False,+7.1%,True,$2884.0M,False,+-75.0%,False,0.0K,True,$2.79 / SMA $2.74,False,0.00%,False,+0.6%,False,447.1M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",147.44,2026-06-23T23:11:55.329092+00:00,True,+697.0%,True,$11831.0M,False,+-5.6%,True,12812.9K,False,$147.44 / SMA $170.53,True,13.72%,True,+51.4%,True,76.1M,True,NGM,False,
AAON,"AAON, Inc.",136.16,2026-06-23T00:13:23.038880+00:00,True,+119.6%,True,$11153.1M,True,+37.1%,True,1074.7K,True,$136.16 / SMA $119.56,True,5.70%,True,+54.3%,True,68.2M,True,NMS,True,
AAP,"Advance Auto Parts, Inc.",54.81,2026-06-23T23:28:11.252026+00:00,False,+44.7%,True,$3306.6M,True,+56.0%,True,1761.3K,False,$54.81 / SMA $56.75,True,4.68%,,,True,60.0M,True,NYQ,False,
