ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACI,Armada Acquisition Corp. III,10.04,2026-09-08T00:00:55.453430+00:00,False,+3.1%,True,$341.7M,,,False,23.0K,True,$10.04 / SMA $10.00,False,0.06%,,,True,23.1M,True,NGM,False,
AAOI,"Applied Optoelectronics, Inc.",105.53,2026-09-08T00:02:15.247981+00:00,True,+470.4%,True,$8960.2M,False,+-75.0%,True,11205.5K,False,$105.53 / SMA $117.63,True,9.13%,True,+86.4%,True,80.6M,True,NGM,False,
AAUKF,Anglo American plc,56.5,2026-09-07T23:51:55.230132+00:00,True,+88.3%,True,$60539.1M,,,False,2.8K,True,$56.50 / SMA $51.35,False,0.55%,,,False,951.8M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,50.09,2026-09-07T23:51:59.538009+00:00,True,+76.0%,True,$40820.1M,True,+34.3%,False,25.4K,True,$50.09 / SMA $44.84,False,0.87%,False,+13.1%,False,550.0M,False,PNK,False,
AB,AllianceBernstein Holding L.P.,37.35,2026-09-07T23:54:05.044411+00:00,False,+7.0%,True,$3476.4M,False,+20.3%,False,288.7K,True,$37.35 / SMA $36.32,False,1.44%,,,True,92.3M,True,NYQ,False,
ABBRF,AbraSilver Resource Corp.,11.416,2026-09-07T23:55:48.557559+00:00,True,+195.0%,True,$1889.3M,False,+-150.0%,False,182.0K,True,$11.42 / SMA $10.76,True,5.41%,,,True,143.8M,False,OQX,False,
ABEO,Abeona Therapeutics Inc.,6.0,2026-09-08T00:11:49.935823+00:00,False,+50.0%,True,$343.1M,False,+-120.5%,True,1390.3K,False,$6.00 / SMA $6.42,True,4.23%,True,+2745.0%,True,36.8M,True,NCM,False,
ABG,"Asbury Automotive Group, Inc.",217.26,2026-09-08T00:06:00.835195+00:00,False,+26.3%,True,$3900.2M,False,+-19.5%,False,246.0K,True,$217.26 / SMA $215.07,False,2.53%,,N/A,True,14.7M,True,NYQ,False,
ABLZF,ABB Ltd,94.44,2026-09-08T00:01:41.029279+00:00,False,+42.6%,True,$171055.8M,False,+13.3%,False,6.0K,False,$94.44 / SMA $99.93,False,1.17%,True,+28.4%,False,1814.0M,False,PNK,False,
ABM,ABM Industries Incorporated,47.05,2026-09-07T23:55:45.594784+00:00,False,+27.3%,True,$2756.2M,False,+9.0%,True,512.7K,True,$47.05 / SMA $46.94,False,1.78%,False,+8.4%,True,57.9M,True,NYQ,False,
ABR,"Arbor Realty Trust, Inc.",5.25,2026-09-07T23:57:31.164731+00:00,False,+11.0%,True,$1064.3M,False,+-100.0%,True,3855.2K,True,$5.25 / SMA $5.01,True,3.01%,False,+-12.3%,False,178.1M,True,NYQ,False,
ABTC,American Bitcoin Corp,7.99,2026-09-08T00:08:05.352543+00:00,False,+62.4%,True,$973.3M,False,+-1512.3%,True,1594.4K,True,$7.99 / SMA $7.13,True,10.16%,True,+121.3%,True,23.3M,True,NCM,False,
ACA,"Arcosa, Inc.",145.45,2026-09-07T23:53:55.964102+00:00,False,+63.4%,True,$7142.6M,True,+446.7%,True,778.1K,True,$145.45 / SMA $145.09,False,0.21%,False,+1.7%,True,48.1M,True,NYQ,False,
ACAA,Averin Capital Acquisition Corp.,9.965,2026-09-08T00:00:54.445294+00:00,False,+4.2%,True,$355.6M,,,False,29.9K,False,$9.96 / SMA $10.02,False,0.03%,,,True,28.3M,True,NGM,False,
ACAD,ACADIA Pharmaceuticals Inc.,28.02,2026-09-08T00:04:28.468379+00:00,False,+42.3%,True,$4798.0M,False,+12.5%,True,1644.8K,True,$28.02 / SMA $27.29,True,3.04%,False,+16.4%,True,128.4M,True,NMS,False,
ACCO,ACCO Brands Corporation,4.42,2026-09-08T00:00:54.685471+00:00,False,+57.3%,True,$408.0M,False,+-51.6%,True,774.5K,True,$4.42 / SMA $4.14,False,2.46%,,,True,88.1M,True,NYQ,False,
ACGAF,ACG Metals Limited,26.65,2026-09-08T00:09:58.187110+00:00,True,+158.7%,True,$616.8M,,N/A,False,0.0K,True,$26.65 / SMA $24.95,False,0.00%,,N/A,True,7.6M,False,OQX,False,
ACGBF,Agricultural Bank of China Limited,0.8,2026-09-07T23:51:48.784180+00:00,False,+29.0%,True,$279986.4M,,,False,1.0K,True,$0.80 / SMA $0.73,False,0.00%,False,+11.9%,False,200428.3M,False,PNK,False,
ACGL,Arch Capital Group Ltd.,98.1,2026-09-08T00:01:58.150359+00:00,False,+19.0%,True,$33452.1M,False,+-7.1%,True,2079.9K,False,$98.10 / SMA $100.06,False,1.64%,False,+-9.7%,False,327.3M,True,NMS,False,
ACGLO,Arch Capital Group Ltd.,18.94,2026-09-07T23:51:59.237442+00:00,False,+1.2%,,,,,False,33.4K,False,$18.94 / SMA $19.25,False,1.03%,False,+-9.7%,False,327.3M,True,NMS,False,
ACI,"Albertsons Companies, Inc.",12.55,2026-09-07T23:52:17.686384+00:00,False,+15.6%,True,$6146.7M,False,+-58.5%,True,8466.6K,False,$12.55 / SMA $12.82,False,2.56%,False,+0.2%,False,325.0M,True,NYQ,False,
ACIC,American Coastal Insurance Corporation,9.54,2026-09-07T23:59:14.846167+00:00,False,+4.8%,True,$451.0M,False,+-17.0%,False,290.4K,False,$9.54 / SMA $10.28,False,2.55%,False,+-4.5%,True,22.7M,True,NCM,False,
ACLIF,Accelleron Industries AG,95.0,2026-09-08T00:02:28.042288+00:00,False,+23.4%,True,$8934.4M,,N/A,False,0.0K,False,$95.00 / SMA $96.50,False,0.17%,,N/A,True,94.0M,False,PNK,False,
ACLS,"Axcelis Technologies, Inc.",115.08,2026-09-08T00:04:19.982083+00:00,False,+56.4%,True,$3553.8M,False,+-23.5%,True,505.2K,False,$115.08 / SMA $135.35,True,4.51%,False,+10.6%,True,30.7M,True,NMS,False,
ACM,AECOM,66.58,2026-09-08T00:02:28.030133+00:00,False,+10.3%,True,$8568.6M,False,+-168.4%,True,2045.6K,False,$66.58 / SMA $68.42,True,4.07%,False,+-14.2%,True,128.0M,True,NYQ,False,
ACNDF,CapitaLand India Trust,0.77,2026-09-07T23:57:28.450823+00:00,False,+5.5%,True,$1144.9M,,,False,19.4K,False,$0.77 / SMA $0.80,True,3.40%,,,False,624.9M,False,PNK,False,
