ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AAOI,"Applied Optoelectronics, Inc.",169.02,2026-05-29T00:00:30.196181+00:00,True,+1022.3%,True,$13562.6M,False,+-5.6%,True,12615.9K,True,$169.02 / SMA $146.66,True,13.78%,True,+51.4%,True,76.0M,True,NGM,False,
ABEO,Abeona Therapeutics Inc.,5.78,2026-05-29T00:09:40.157099+00:00,False,+44.5%,True,$329.4M,False,+-25.0%,True,1243.2K,True,$5.78 / SMA $5.21,True,4.96%,,N/A,True,36.3M,True,NCM,False,
ABG,"Asbury Automotive Group, Inc.",194.75,2026-05-29T00:04:18.333641+00:00,False,+13.2%,True,$3626.0M,True,+47.1%,False,269.0K,False,$194.75 / SMA $196.21,True,3.61%,False,+-0.9%,True,14.3M,True,NYQ,False,
ABLZF,ABB Ltd,106.0,2026-05-29T00:00:02.689832+00:00,True,+90.5%,True,$192416.4M,True,+37.7%,False,2.1K,True,$106.00 / SMA $94.82,False,2.27%,False,+9.2%,False,1813.9M,False,PNK,False,
ABTC,American Bitcoin Corp,1.05,2026-05-29T00:06:04.550365+00:00,False,+36.4%,True,$1885.0M,,N/A,True,14845.4K,False,$1.05 / SMA $1.08,True,6.80%,True,+296.7%,False,326.5M,True,NCM,False,
ACAD,ACADIA Pharmaceuticals Inc.,21.63,2026-05-29T00:02:44.514762+00:00,False,+9.9%,True,$3703.8M,False,+-81.8%,True,1831.5K,False,$21.63 / SMA $21.73,True,3.50%,False,+9.7%,True,127.3M,True,NMS,False,
ACGAF,ACG Metals Limited,24.22,2026-05-29T00:07:50.818648+00:00,True,+135.1%,True,$560.4M,,N/A,False,0.1K,True,$24.22 / SMA $21.52,False,0.00%,,N/A,True,7.6M,False,OQX,False,
ACGL,Arch Capital Group Ltd.,90.67,2026-05-29T00:00:16.578175+00:00,False,+10.0%,True,$31679.2M,True,+94.6%,True,2103.1K,False,$90.67 / SMA $95.25,False,2.25%,False,+-4.7%,False,336.7M,True,NMS,False,
ACLIF,Accelleron Industries AG,98.56,2026-05-29T00:00:39.717355+00:00,False,+67.1%,True,$9268.7M,,N/A,False,0.0K,True,$98.56 / SMA $97.92,False,0.00%,,N/A,True,93.8M,False,PNK,False,
ACLS,"Axcelis Technologies, Inc.",155.55,2026-05-29T00:02:32.889941+00:00,True,+178.1%,True,$4780.7M,False,+-65.9%,True,718.7K,True,$155.55 / SMA $127.65,True,5.51%,False,+3.3%,True,30.6M,True,NMS,False,
ACM,AECOM,70.87,2026-05-29T00:00:39.672379+00:00,False,+4.8%,True,$9108.4M,True,+28.7%,True,1344.4K,False,$70.87 / SMA $81.45,True,3.98%,False,+0.8%,True,127.8M,True,NYQ,False,
ACNFF,Acomo N.V.,30.415,2026-05-29T00:07:26.104544+00:00,False,+24.4%,True,$901.1M,,N/A,False,0.1K,True,$30.41 / SMA $30.33,False,0.24%,,N/A,True,17.1M,False,PNK,False,
ACOPF,The a2 Milk Company Limited,4.0,2026-05-29T00:03:59.364953+00:00,False,+0.0%,True,$2901.7M,,N/A,False,0.8K,False,$4.00 / SMA $5.56,False,0.30%,,N/A,False,723.0M,False,PNK,False,
ACPIF,Acen Corporation,0.02,2026-05-29T00:04:17.276089+00:00,False,+2.0%,True,$799.0M,False,+-85.0%,False,1.2K,True,$0.02 / SMA $-0.05,,N/A,True,+42.7%,False,9480.9M,False,PNK,False,
ACSAY,"ACS, Actividades de Construcción y Servicios, S.A.",29.1,2026-05-29T00:00:14.735896+00:00,True,+131.2%,True,$38694.9M,False,+18.7%,False,58.1K,True,$29.10 / SMA $28.14,False,1.91%,False,+4.7%,True,146.6M,False,PNK,False,
ADAML,"Adamas Trust, Inc.",24.26,2026-05-29T00:07:36.885998+00:00,False,+15.5%,,N/A,,N/A,False,12.4K,True,$24.26 / SMA $23.77,False,0.61%,True,+59.3%,True,83.9M,True,NMS,False,
ADBRF,Aldebaran Resources Inc.,2.23,2026-05-29T00:09:35.202694+00:00,True,+78.4%,True,$413.3M,,N/A,False,71.6K,True,$2.23 / SMA $1.88,True,5.80%,,N/A,True,48.9M,False,OQX,False,
ADC,Agree Realty Corporation,74.55,2026-05-29T00:00:40.260752+00:00,False,+7.2%,True,$8979.6M,False,+19.0%,True,1155.5K,False,$74.55 / SMA $76.21,False,1.36%,False,+18.7%,True,117.6M,True,NYQ,False,
ADDDF,adidas AG,192.0,2026-05-29T00:00:17.227957+00:00,False,+31.8%,True,$34051.0M,False,+13.3%,False,1.1K,True,$192.00 / SMA $162.17,True,3.39%,False,+7.1%,False,169.0M,False,OQX,False,
ADDHY,Addtech AB (publ.),18.05,2026-05-29T00:00:38.192217+00:00,False,+19.0%,True,$9745.6M,True,+36.4%,False,5.1K,True,$18.05 / SMA $17.57,False,1.65%,False,+6.9%,False,256.1M,False,PNK,False,
ADEA,Adeia Inc.,27.2,2026-05-29T00:03:57.770752+00:00,True,+134.3%,True,$3000.0M,True,+100.0%,True,1563.2K,False,$27.20 / SMA $27.68,True,6.26%,False,+19.5%,True,108.2M,True,NMS,False,
ADM,Archer-Daniels-Midland Company,80.04,2026-05-29T00:00:15.189225+00:00,True,+71.0%,True,$38575.8M,False,+1.6%,True,4003.1K,True,$80.04 / SMA $73.35,True,3.15%,False,+1.6%,False,477.9M,True,NYQ,False,
