ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
A,A,139.2,2026-08-04T23:49:06.212100+00:00,False,+28.5%,True,$39314.5M,True,+60.0%,True,2431.0K,True,$139.20 / SMA $132.56,False,2.74%,False,+10.0%,False,281.5M,True,NYQ,False,
AA,Alcoa Corporation,46.83,2026-08-04T23:35:47.321040+00:00,False,+62.4%,True,$12358.9M,True,+146.8%,True,5554.9K,False,$46.83 / SMA $57.11,True,3.83%,True,+31.4%,False,262.8M,True,NYQ,False,
AACAY,AAC Technologies Holdings Inc.,5.22,2026-08-04T23:15:39.423639+00:00,False,+36.6%,True,$6033.3M,,,False,11.0K,False,$5.22 / SMA $5.38,False,1.76%,,,False,724.4M,False,PNK,False,
AACI,Armada Acquisition Corp. III,9.99,2026-08-04T23:02:00.809254+00:00,False,+2.6%,True,$340.0M,,,False,23.7K,True,$9.99 / SMA $9.97,False,0.04%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.14,2026-08-04T23:24:14.270201+00:00,False,+1.9%,,,,,False,0.3K,True,$10.14 / SMA $10.12,False,0.00%,,,True,25.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.94,2026-08-04T23:34:47.724290+00:00,False,+1.0%,True,$311.7M,,,False,11.8K,True,$9.94 / SMA $9.92,False,0.02%,,,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.05,2026-08-04T23:24:16.726251+00:00,False,+1.3%,,,,,False,6.7K,False,$10.05 / SMA $10.05,False,0.07%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.595,2026-08-04T23:25:33.492510+00:00,True,+78.8%,True,$16700.3M,,,False,2.5K,False,$4.59 / SMA $4.64,False,0.51%,True,+32.7%,False,749.3M,False,PNK,False,
AAGIY,AIA Group Limited,39.84,2026-08-04T23:15:07.912543+00:00,False,+12.1%,True,$102639.4M,,,True,522.7K,True,$39.84 / SMA $38.84,False,1.32%,,,False,2615.0M,False,PNK,False,
AAIGF,AIA Group Limited,9.86,2026-08-04T23:35:31.333570+00:00,False,+15.1%,True,$101608.9M,,,False,98.8K,True,$9.86 / SMA $9.69,True,6.92%,,,False,10460.1M,False,PNK,False,
AAL,American Airlines Group Inc.,16.56,2026-08-04T23:35:58.505825+00:00,False,+64.1%,True,$10962.2M,False,+-87.9%,True,111091.6K,True,$16.56 / SMA $15.55,True,4.11%,False,+16.3%,False,654.7M,True,NMS,False,
AAMI,Acadian Asset Management Inc.,91.92,2026-08-04T23:39:26.819240+00:00,True,+124.7%,True,$3275.0M,True,+25.9%,False,489.7K,True,$91.92 / SMA $78.00,True,3.67%,True,+39.3%,True,29.5M,True,NYQ,False,
AANNF,Aroundtown SA,2.4868,2026-08-04T23:39:22.641654+00:00,False,+0.0%,True,$2575.2M,False,+-75.0%,False,0.0K,False,$2.49 / SMA $2.73,False,0.00%,False,+0.6%,False,508.7M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",131.63,2026-08-04T23:03:16.161544+00:00,True,+611.5%,True,$10562.4M,False,+-5.6%,True,11796.7K,False,$131.63 / SMA $141.23,True,11.62%,True,+51.4%,True,76.2M,True,NGM,False,
