ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
A,A,132.69,2026-06-09T00:05:41.081812+00:00,False,+22.5%,True,$37475.9M,True,+60.0%,True,2245.5K,True,$132.69 / SMA $118.63,True,3.19%,False,+10.0%,False,281.5M,True,NYQ,False,
AA,Alcoa Corporation,73.44,2026-06-08T23:54:26.011782+00:00,True,+164.9%,True,$19380.1M,False,+-22.7%,True,5153.1K,True,$73.44 / SMA $68.68,True,4.47%,False,+-5.2%,False,262.8M,True,NYQ,False,
AACAY,AAC Technologies Holdings Inc.,5.81,2026-06-09T23:37:14.854485+00:00,False,+52.1%,True,$6609.3M,,,False,8.4K,True,$5.81 / SMA $4.98,False,2.13%,,,False,726.1M,False,PNK,False,
AACI,Armada Acquisition Corp. III,9.95,2026-06-09T23:21:17.122997+00:00,False,+2.2%,True,$338.6M,,,False,25.8K,True,$9.95 / SMA $9.92,False,0.07%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.08,2026-06-09T23:44:32.098418+00:00,False,+1.3%,,,,,False,5.0K,True,$10.08 / SMA $10.04,False,0.01%,,,True,25.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.89,2026-06-09T23:56:01.622367+00:00,False,+0.5%,True,$310.2M,,N/A,False,5.1K,False,$9.89 / SMA_short $9.90,False,0.03%,,N/A,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.2,2026-06-09T23:44:35.576291+00:00,False,+2.8%,,,,,False,10.2K,True,$10.20 / SMA $9.99,False,1.39%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.55,2026-06-09T23:46:44.184814+00:00,True,+102.7%,True,$16584.5M,True,+36.1%,False,3.3K,False,$4.55 / SMA $4.80,False,0.98%,True,+32.9%,False,757.9M,False,PNK,False,
AAGIY,AIA Group Limited,36.39,2026-06-09T23:35:01.866385+00:00,False,+7.0%,True,$94057.7M,,,False,320.1K,False,$36.39 / SMA $42.63,False,1.82%,,,False,2615.0M,False,PNK,False,
AAIGF,AIA Group Limited,10.18,2026-06-08T23:54:06.749188+00:00,False,+24.3%,True,$105249.5M,,,False,22.1K,False,$10.18 / SMA $10.69,True,5.09%,,,False,10460.1M,False,PNK,False,
AAL,American Airlines Group Inc.,13.6,2026-06-08T23:54:39.528995+00:00,False,+34.8%,True,$8994.8M,False,+19.4%,True,66697.4K,True,$13.60 / SMA $12.40,True,3.82%,False,+10.8%,False,654.0M,True,NMS,False,
AAMI,Acadian Asset Management Inc.,77.03,2026-06-08T23:58:12.727916+00:00,True,+157.5%,True,$2744.5M,True,+25.9%,False,349.6K,True,$77.03 / SMA $66.92,True,3.67%,True,+39.3%,True,27.7M,True,NYQ,False,
AANNF,Aroundtown SA,3.5,2026-06-08T23:58:06.349327+00:00,False,+34.6%,True,$3624.4M,False,+-75.0%,False,0.0K,True,$3.50 / SMA $2.69,False,0.00%,False,+0.6%,False,450.0M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",162.88,2026-06-09T23:23:36.825087+00:00,True,+965.3%,True,$13069.9M,False,+-5.6%,True,12469.6K,True,$162.88 / SMA $160.02,True,15.57%,True,+51.4%,True,76.1M,True,NGM,False,
AAON,"AAON, Inc.",132.05,2026-06-09T00:05:59.896565+00:00,True,+113.0%,True,$10816.4M,True,+37.1%,True,1053.7K,True,$132.05 / SMA $111.01,True,6.02%,True,+54.3%,True,68.2M,True,NMS,True,
AAP,"Advance Auto Parts, Inc.",60.04,2026-06-09T23:38:49.609529+00:00,False,+58.5%,True,$3622.2M,True,+56.0%,True,1799.8K,True,$60.04 / SMA $55.73,True,5.58%,,,True,59.8M,True,NYQ,False,
AAPG,AAPG,17.12,2026-06-08T23:58:17.358114+00:00,False,+0.1%,True,$1597.9M,,,False,5.6K,False,$17.12 / SMA $22.56,True,4.04%,,,False,222.8M,True,NGM,False,
AAPL,Apple Inc.,290.55,2026-06-09T23:46:17.477111+00:00,False,+48.9%,True,$4267411.0M,False,+21.8%,True,45584.1K,True,$290.55 / SMA $282.90,False,2.10%,False,+16.6%,False,14662.5M,True,NMS,False,
AARTY,Airtel Africa Plc,48.75,2026-06-09T23:46:44.268189+00:00,True,+141.9%,True,$17769.1M,True,+36.1%,False,0.1K,True,$48.75 / SMA $45.42,False,0.00%,True,+32.9%,False,757.9M,False,PNK,False,
AAT,"American Assets Trust, Inc.",24.03,2026-06-09T00:11:24.713199+00:00,False,+35.6%,True,$1864.1M,False,+-88.6%,False,378.2K,True,$24.03 / SMA $20.68,False,2.18%,False,+1.8%,True,48.2M,True,NYQ,False,
AAUC,Allied Gold Corporation,25.49,2026-06-09T23:38:52.319459+00:00,True,+123.6%,True,$3208.7M,False,+-461.5%,True,729.2K,False,$25.49 / SMA $29.35,True,3.48%,False,+13.8%,True,93.1M,True,NYQ,False,
AAUKF,Anglo American plc,50.55,2026-06-09T23:11:22.416333+00:00,True,+87.7%,True,$54163.7M,,,False,1.6K,True,$50.55 / SMA $50.15,False,0.86%,,,False,951.3M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,38.78,2026-06-09T23:11:28.525307+00:00,False,+49.7%,True,$31636.8M,False,+13.0%,False,22.0K,True,$38.78 / SMA $35.52,False,1.34%,False,+6.8%,False,522.4M,False,PNK,False,
AAVVF,Advantage Energy Ltd.,7.2,2026-06-09T00:00:01.530918+00:00,False,+7.1%,True,$1207.9M,,,False,155.5K,False,$7.20 / SMA $7.37,False,2.99%,True,+25.3%,True,144.9M,False,PNK,False,
AAVXF,ABIVAX Société Anonyme,101.25,2026-06-09T00:06:01.623367+00:00,True,+1304.3%,True,$8069.1M,True,+26.5%,False,0.0K,False,$101.25 / SMA $115.11,False,1.16%,,,True,58.2M,False,PNK,False,
AAXBF,AAXBF,0.3,2026-06-09T23:52:29.251844+00:00,False,+20.0%,,N/A,,N/A,False,4.1K,False,$0.30 / SMA_short $0.31,,N/A,,N/A,,N/A,False,PNK,False,
AB,AllianceBernstein Holding L.P.,36.98,2026-06-09T23:15:21.922781+00:00,False,+3.9%,True,$3454.1M,True,+37.3%,False,319.6K,False,$36.98 / SMA $37.83,False,1.80%,False,+11.5%,True,92.6M,True,NYQ,False,
ABANF,Automatic Bank Services Limited,6.97,2026-06-09T00:03:33.297929+00:00,False,+18.1%,False,$279.1M,False,+-34.6%,False,0.0K,True,$6.97 / SMA $6.65,False,0.00%,False,+0.7%,,,False,PNK,False,
ABAT,American Battery Technology Company,3.24,2026-06-09T23:55:47.901162+00:00,True,+170.0%,True,$442.0M,False,+-85.7%,True,5667.8K,True,$3.24 / SMA $3.23,True,11.19%,True,+697.1%,True,131.6M,True,NCM,False,
ABBNY,ABB Ltd,103.36,2026-06-08T23:54:04.603198+00:00,True,+83.8%,True,$187613.7M,True,+37.7%,False,271.1K,True,$103.36 / SMA $98.24,False,1.81%,False,+9.2%,False,1813.9M,False,PNK,False,
ABBRF,AbraSilver Resource Corp.,10.07,2026-06-09T23:15:37.762473+00:00,True,+220.7%,True,$1620.9M,False,+-50.0%,False,203.9K,False,$10.07 / SMA $11.68,True,8.46%,,,False,154.9M,False,OQX,False,
ABBV,AbbVie Inc.,225.42,2026-06-09T23:34:58.002437+00:00,False,+24.0%,True,$398270.4M,False,+-45.8%,True,6550.0K,True,$225.42 / SMA $209.79,False,2.48%,False,+12.4%,False,1763.6M,True,NYQ,False,
ABCB,Ameris Bancorp,85.36,2026-06-09T00:07:47.476580+00:00,False,+43.4%,True,$5744.1M,True,+28.3%,True,507.1K,True,$85.36 / SMA $83.53,False,1.91%,False,+10.5%,True,59.7M,True,NYQ,False,
ABCL,AbCellera Biologics Inc.,5.42,2026-06-08T23:59:55.940720+00:00,True,+121.2%,True,$1655.1M,False,+6.7%,True,6120.3K,True,$5.42 / SMA $4.47,True,10.40%,True,+96.3%,False,205.3M,True,NMS,False,
ABEO,Abeona Therapeutics Inc.,5.45,2026-06-09T23:33:13.178240+00:00,False,+36.3%,True,$310.6M,False,+-25.0%,True,1187.2K,True,$5.45 / SMA $5.40,True,4.58%,,,True,36.3M,True,NCM,False,
ABEV,Ambev S.A.,3.12,2026-06-09T23:46:28.238142+00:00,False,+48.6%,True,$48586.8M,False,+2.4%,True,27633.1K,True,$3.12 / SMA $3.10,False,2.42%,False,+-0.1%,False,4204.6M,True,NYQ,False,
ABG,"Asbury Automotive Group, Inc.",201.04,2026-06-09T23:27:17.805176+00:00,False,+16.9%,True,$3743.1M,True,+47.1%,False,268.1K,True,$201.04 / SMA $196.08,True,3.31%,False,+-0.9%,True,14.3M,True,NYQ,False,
