ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACAY,AAC Technologies Holdings Inc.,5.44,2026-08-11T22:55:08.912990+00:00,False,+42.4%,True,$6287.6M,,,False,17.7K,True,$5.44 / SMA $5.35,False,1.74%,,,False,719.5M,False,PNK,False,
AACI,Armada Acquisition Corp. III,10.0,2026-08-11T22:41:41.413303+00:00,False,+2.7%,True,$340.3M,,,False,24.1K,True,$10.00 / SMA $9.97,False,0.02%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.14,2026-08-11T23:04:39.661226+00:00,False,+1.9%,,,,,False,0.3K,True,$10.14 / SMA $10.13,False,0.00%,,,True,25.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.94,2026-08-11T23:15:00.874242+00:00,False,+1.0%,True,$311.7M,,N/A,False,11.6K,True,$9.94 / SMA $9.93,False,0.01%,,N/A,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.13,2026-08-11T23:04:45.118305+00:00,False,+2.1%,,,,,False,6.6K,True,$10.13 / SMA $10.06,False,0.04%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.4,2026-08-11T23:05:51.022387+00:00,False,+51.7%,True,$15987.7M,,N/A,False,2.2K,False,$4.40 / SMA $4.64,False,0.00%,True,+32.7%,False,689.6M,False,PNK,False,
AAGIY,AIA Group Limited,36.97,2026-08-11T22:54:01.364713+00:00,False,+4.1%,True,$95245.5M,,,True,525.3K,False,$36.97 / SMA $38.38,False,1.63%,,,False,2599.7M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",134.33,2026-08-11T22:43:09.696125+00:00,True,+626.1%,True,$11360.2M,False,+-75.0%,True,12163.0K,False,$134.33 / SMA $137.02,True,12.30%,True,+86.4%,True,80.1M,True,NGM,False,
AAP,AAP,52.95,2026-08-11T22:57:04.664806+00:00,False,+39.7%,True,$3194.4M,True,+56.0%,True,1931.2K,False,$52.95 / SMA $57.26,True,4.84%,,,True,59.5M,True,NYQ,False,
AAPL,Apple Inc.,304.91,2026-08-11T23:05:24.784917+00:00,False,+36.3%,True,$4449911.7M,True,+28.7%,True,56851.1K,False,$304.91 / SMA $309.30,False,2.28%,False,+16.4%,False,14240.1M,True,NMS,False,
AARTY,Airtel Africa Plc,47.0628,2026-08-11T23:05:51.483617+00:00,True,+133.6%,True,$17100.6M,,N/A,False,1.2K,False,$47.06 / SMA $47.50,False,1.58%,True,+32.7%,False,689.6M,False,PNK,False,
AAUC,Allied Gold Corporation,22.19,2026-08-11T22:57:05.529573+00:00,True,+94.6%,True,$2808.1M,True,+222.7%,True,721.0K,False,$22.19 / SMA $22.91,True,5.07%,True,+45.4%,True,89.2M,True,NYQ,False,
AAUKF,Anglo American plc,55.1,2026-08-11T22:32:17.517696+00:00,True,+91.9%,True,$59039.0M,,,False,3.3K,True,$55.10 / SMA $50.44,False,0.47%,,,False,837.0M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,45.97,2026-08-11T22:32:23.540450+00:00,False,+61.7%,True,$37462.6M,False,+13.0%,False,25.8K,True,$45.97 / SMA $42.65,False,1.21%,False,+6.8%,False,526.3M,False,PNK,False,
AAXBF,AirAsia Group Berhad,0.2249,2026-08-11T23:11:29.406496+00:00,False,+0.0%,,N/A,,N/A,False,1.5K,False,$0.22 / SMA_short $0.29,,N/A,,N/A,,N/A,False,PNK,False,
AB,AllianceBernstein Holding L.P.,37.02,2026-08-11T22:36:11.821529+00:00,False,+6.0%,True,$3457.8M,False,+20.3%,False,293.8K,True,$37.02 / SMA $36.81,False,1.50%,,,True,92.3M,True,NYQ,False,
ABAT,American Battery Technology Company,2.66,2026-08-11T23:14:51.461378+00:00,False,+33.0%,True,$362.9M,False,+-85.7%,True,5899.5K,False,$2.66 / SMA $2.76,True,6.51%,True,+697.1%,True,131.0M,True,NCM,False,
ABBRF,AbraSilver Resource Corp.,11.81,2026-08-11T22:37:58.064493+00:00,True,+205.2%,True,$1942.8M,False,+-50.0%,False,193.4K,True,$11.81 / SMA $10.51,True,6.03%,,,True,139.9M,False,OQX,False,
ABBV,AbbVie Inc.,250.09,2026-08-11T22:53:55.338961+00:00,False,+31.1%,True,$441938.3M,True,+290.4%,True,6807.6K,True,$250.09 / SMA $241.39,False,2.32%,False,+10.2%,False,1724.3M,True,NYQ,False,
ABEO,Abeona Therapeutics Inc.,7.4,2026-08-11T22:53:12.507725+00:00,True,+85.0%,True,$421.8M,False,+-25.0%,True,1227.9K,True,$7.40 / SMA $6.24,True,5.00%,,,True,36.5M,True,NCM,False,
ABEV,Ambev S.A.,2.84,2026-08-11T23:05:35.495240+00:00,False,+35.2%,True,$43885.9M,False,+22.2%,True,27565.0K,False,$2.84 / SMA $3.10,False,2.16%,False,+0.3%,False,4025.5M,True,NYQ,False,
ABG,"Asbury Automotive Group, Inc.",207.75,2026-08-11T22:45:34.421565+00:00,False,+20.8%,True,$3729.5M,False,+-19.5%,False,261.7K,False,$207.75 / SMA $209.40,True,3.90%,,,True,14.6M,True,NYQ,False,
ABLZF,ABB Ltd,100.61,2026-08-11T22:42:25.983393+00:00,False,+53.5%,True,$182436.1M,False,+13.3%,False,11.4K,False,$100.61 / SMA $102.52,False,1.61%,True,+28.4%,False,1812.1M,False,PNK,False,
