ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AA,Alcoa Corporation,49.72,2026-08-27T03:09:29.102534+00:00,False,+64.6%,True,$13121.6M,True,+146.8%,True,5754.2K,True,$49.72 / SMA $49.63,True,3.83%,True,+31.4%,False,262.8M,True,NYQ,False,
AACAY,AAC Technologies Holdings Inc.,5.07,2026-08-27T02:49:23.565086+00:00,False,+32.7%,True,$5856.6M,,,False,15.8K,False,$5.07 / SMA $5.23,False,2.16%,,,False,718.8M,False,PNK,False,
AACI,Armada Acquisition Corp. III,10.05,2026-08-27T02:34:21.969486+00:00,False,+3.2%,True,$342.0M,,,False,24.3K,True,$10.05 / SMA $9.99,False,0.03%,,,True,23.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.14,2026-08-27T02:56:55.168422+00:00,False,+1.9%,,,,,False,0.3K,True,$10.14 / SMA $10.13,False,0.00%,,,True,23.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.98,2026-08-27T03:08:16.951778+00:00,False,+1.4%,True,$313.0M,,,False,12.2K,True,$9.98 / SMA $9.94,False,0.01%,,,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.13,2026-08-27T02:56:58.587041+00:00,False,+2.1%,,,,,False,5.3K,True,$10.13 / SMA $10.07,False,0.00%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.58,2026-08-27T02:58:17.883607+00:00,False,+57.4%,True,$16627.4M,,,False,2.3K,False,$4.58 / SMA $4.59,False,0.75%,True,+32.7%,False,748.1M,False,PNK,False,
AAGIY,AIA Group Limited,37.79,2026-08-27T02:47:01.959403+00:00,False,+6.4%,True,$97338.9M,,,True,562.7K,False,$37.79 / SMA $38.06,False,1.64%,,,False,2574.5M,False,PNK,False,
AAIGF,AIA Group Limited,9.75,2026-08-27T03:09:04.605822+00:00,False,+13.8%,True,$100455.6M,,N/A,False,107.8K,True,$9.75 / SMA $9.46,True,6.40%,,N/A,False,10298.2M,False,PNK,False,
AAL,American Airlines Group Inc.,13.84,2026-08-27T03:09:46.711474+00:00,False,+37.2%,True,$9161.7M,False,+-87.9%,True,105674.6K,False,$13.84 / SMA $15.69,True,3.15%,False,+16.3%,False,654.8M,True,NMS,False,
AAMI,Acadian Asset Management Inc.,95.65,2026-08-27T03:13:27.605392+00:00,True,+130.6%,True,$3394.6M,True,+171.4%,False,465.2K,True,$95.65 / SMA $83.47,True,3.37%,True,+45.3%,True,29.4M,True,NYQ,False,
AANNF,Aroundtown SA,2.29,2026-08-27T03:13:21.546313+00:00,False,+0.0%,True,$2371.4M,False,+-75.0%,False,0.1K,False,$2.29 / SMA $2.61,False,0.00%,False,+0.6%,,N/A,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",113.76,2026-08-27T02:35:34.438458+00:00,True,+514.9%,True,$9658.9M,False,+-75.0%,True,12075.1K,False,$113.76 / SMA $124.92,True,12.00%,True,+86.4%,True,80.5M,True,NGM,False,
AAP,"Advance Auto Parts, Inc.",44.05,2026-08-27T02:51:15.131335+00:00,False,+16.3%,True,$2657.5M,True,+56.0%,True,1992.9K,False,$44.05 / SMA $55.45,True,4.91%,,,True,55.4M,True,NYQ,False,
AAPG,AAPG,16.9,2026-08-27T03:13:33.925119+00:00,False,+3.3%,True,$1578.3M,,N/A,False,11.0K,False,$16.90 / SMA $18.15,False,2.70%,,N/A,False,71538.6M,True,NGM,False,
AAPL,Apple Inc.,313.45,2026-08-27T02:57:39.756017+00:00,False,+38.7%,True,$4574546.0M,True,+28.7%,True,55604.4K,True,$313.45 / SMA $311.02,False,2.04%,False,+16.4%,False,14569.2M,True,NMS,False,
AARTY,Airtel Africa Plc,44.2325,2026-08-27T02:58:18.234223+00:00,True,+119.5%,True,$16058.3M,,,False,1.2K,False,$44.23 / SMA $46.81,False,0.84%,True,+32.7%,False,748.1M,False,PNK,False,
