ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACAY,AAC Technologies Holdings Inc.,5.16,2026-08-21T22:34:28.211169+00:00,False,+35.1%,True,$5964.0M,,,False,17.5K,False,$5.16 / SMA $5.26,False,2.14%,,,False,719.0M,False,PNK,False,
AACI,Armada Acquisition Corp. III,10.04,2026-08-21T22:23:06.710602+00:00,False,+3.1%,True,$341.7M,,,False,23.7K,True,$10.04 / SMA $9.98,False,0.01%,,,True,23.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.14,2026-08-21T22:41:29.732505+00:00,False,+1.9%,,,,,False,0.3K,False,$10.14 / SMA $10.14,False,0.00%,,,True,23.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.98,2026-08-21T22:51:56.822408+00:00,False,+1.4%,True,$313.0M,,N/A,False,12.6K,True,$9.98 / SMA $9.94,False,0.01%,,N/A,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.13,2026-08-21T22:41:31.937036+00:00,False,+2.1%,,,,,False,6.6K,True,$10.13 / SMA $10.07,False,0.00%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.4,2026-08-21T22:42:42.328437+00:00,False,+51.7%,True,$15977.3M,,N/A,False,2.5K,False,$4.40 / SMA $4.62,False,0.75%,True,+32.7%,False,749.3M,False,PNK,False,
AAGIY,AIA Group Limited,38.27,2026-08-21T22:33:53.667535+00:00,False,+7.7%,True,$98594.7M,,,True,540.2K,True,$38.27 / SMA $38.09,False,1.61%,,,False,2574.5M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",124.82,2026-08-21T22:24:10.958087+00:00,True,+574.7%,True,$10555.9M,False,+-75.0%,True,12228.5K,False,$124.82 / SMA $128.90,True,12.86%,True,+86.4%,True,80.5M,True,NGM,False,
AAP,"Advance Auto Parts, Inc.",42.58,2026-08-21T22:34:40.263145+00:00,False,+12.4%,True,$2568.8M,True,+56.0%,True,1994.8K,False,$42.58 / SMA $56.46,True,5.09%,,,True,55.3M,True,NYQ,False,
AAPL,Apple Inc.,309.35,2026-08-21T22:42:14.509986+00:00,False,+37.7%,True,$4514709.5M,True,+28.7%,True,56596.3K,False,$309.35 / SMA $309.99,False,2.18%,False,+16.4%,False,14569.2M,True,NMS,False,
AARTY,Airtel Africa Plc,44.2325,2026-08-21T22:42:42.591436+00:00,True,+119.5%,True,$16061.7M,,N/A,False,1.2K,False,$44.23 / SMA $47.10,False,1.03%,True,+32.7%,False,749.3M,False,PNK,False,
AAUC,Allied Gold Corporation,23.58,2026-08-21T22:34:40.655391+00:00,True,+80.7%,True,$3285.8M,True,+222.7%,True,761.1K,True,$23.58 / SMA $22.42,True,4.93%,True,+45.4%,True,97.4M,True,NYQ,True,
AAUKF,Anglo American plc,55.75,2026-08-21T22:13:34.246999+00:00,True,+94.1%,True,$59735.5M,,,False,3.1K,True,$55.75 / SMA $50.48,False,0.58%,,,False,951.8M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,47.76,2026-08-21T22:13:40.978797+00:00,False,+68.0%,True,$38921.3M,False,+13.0%,False,27.2K,True,$47.76 / SMA $44.09,False,1.13%,False,+6.8%,False,550.0M,False,PNK,False,
AAXBF,AirAsia Group Berhad,0.28745,2026-08-21T22:48:22.985676+00:00,False,+27.8%,,N/A,,N/A,False,1.6K,True,$0.29 / SMA_short $0.29,,N/A,,N/A,,N/A,False,PNK,False,
AB,AB,36.26,2026-08-21T22:17:33.468224+00:00,False,+3.8%,True,$3378.5M,False,+20.3%,False,301.6K,True,$36.26 / SMA $36.01,False,1.54%,,,True,92.3M,True,NYQ,False,
ABAT,American Battery Technology Company,2.57,2026-08-21T22:51:46.583726+00:00,False,+28.5%,True,$350.6M,False,+-85.7%,True,5499.0K,False,$2.57 / SMA $2.59,True,6.85%,True,+697.1%,True,131.2M,True,NCM,False,
ABBRF,AbraSilver Resource Corp.,11.64,2026-08-21T22:17:47.478319+00:00,True,+200.8%,True,$1926.3M,,,False,183.1K,True,$11.64 / SMA $10.51,True,5.64%,,,True,143.8M,False,OQX,False,
ABBV,AbbVie Inc.,264.96,2026-08-21T22:33:50.697277+00:00,False,+38.9%,True,$468215.4M,True,+290.4%,True,6692.8K,True,$264.96 / SMA $247.24,False,2.28%,False,+10.2%,False,1764.0M,True,NYQ,False,
ABEO,Abeona Therapeutics Inc.,6.09,2026-08-21T22:31:32.983026+00:00,False,+52.2%,True,$348.3M,False,+-25.0%,True,1381.2K,False,$6.09 / SMA $6.35,True,4.94%,,,True,36.8M,True,NCM,False,
ABEV,Ambev S.A.,2.88,2026-08-21T22:42:25.110604+00:00,False,+37.1%,True,$44409.6M,False,+22.2%,True,28620.6K,False,$2.88 / SMA $3.05,False,2.31%,False,+0.3%,False,4078.8M,True,NYQ,False,
ABG,"Asbury Automotive Group, Inc.",214.81,2026-08-21T22:26:09.773182+00:00,False,+24.9%,True,$3856.3M,False,+-19.5%,False,255.7K,True,$214.81 / SMA $212.38,True,3.38%,,,True,14.7M,True,NYQ,False,
ABLZF,ABB Ltd,98.76,2026-08-21T22:23:49.879480+00:00,False,+50.4%,True,$179043.5M,False,+13.3%,False,11.2K,False,$98.76 / SMA $101.74,False,1.32%,True,+28.4%,False,1814.0M,False,PNK,False,
ABM,ABM Industries Incorporated,46.81,2026-08-21T22:17:43.268029+00:00,False,+26.7%,True,$2742.2M,False,+9.0%,True,554.9K,True,$46.81 / SMA $46.39,False,2.14%,False,+8.4%,True,57.9M,True,NYQ,False,
ABNB,"Airbnb, Inc.",187.3,2026-08-21T22:33:55.787954+00:00,False,+69.0%,True,$112152.6M,True,+33.0%,True,4205.2K,True,$187.30 / SMA $153.60,True,3.23%,False,+16.5%,False,407.2M,True,NMS,False,
ABR,ABR,5.19,2026-08-21T22:19:32.722273+00:00,False,+9.7%,True,$1052.2M,False,+-100.0%,True,4151.4K,True,$5.19 / SMA $4.98,True,3.52%,False,+-12.3%,False,178.1M,True,NYQ,False,
ABTC,American Bitcoin Corp,7.93,2026-08-21T22:28:00.694556+00:00,False,+61.2%,True,$966.0M,False,+-1512.3%,True,1339.7K,True,$7.93 / SMA $7.89,True,9.93%,True,+121.3%,True,23.3M,True,NCM,False,
ABX,"Abacus Global Management, Inc.",9.66,2026-08-21T22:39:41.386722+00:00,True,+93.2%,True,$944.7M,False,+-61.1%,True,621.5K,False,$9.66 / SMA $10.17,True,4.84%,,,True,46.3M,True,NYQ,False,
