ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACAY,AAC Technologies Holdings Inc.,5.81,2026-06-08T23:33:32.831280+00:00,False,+52.1%,True,$6609.3M,,,False,8.6K,True,$5.81 / SMA $4.98,False,2.05%,,,False,726.1M,False,PNK,False,
AACI,Armada Acquisition Corp. III,9.95,2026-06-08T23:17:45.851406+00:00,False,+2.2%,True,$338.6M,,,False,26.3K,True,$9.95 / SMA $9.92,False,0.08%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.08,2026-06-08T23:41:13.427455+00:00,,,,,,,False,5.0K,True,$10.08 / SMA $10.04,False,0.01%,,,True,25.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.93,2026-06-08T23:52:18.831108+00:00,False,+0.9%,True,$311.4M,,N/A,False,5.2K,True,$9.93 / SMA_short $9.90,False,0.03%,,N/A,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.03,2026-06-08T23:41:16.754842+00:00,False,+1.1%,,,,,False,10.1K,True,$10.03 / SMA $9.98,False,1.30%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.5,2026-06-08T23:42:40.056770+00:00,True,+100.4%,True,$16416.9M,True,+36.1%,False,3.3K,False,$4.50 / SMA $4.81,False,1.10%,True,+32.9%,False,757.9M,False,PNK,False,
AAGIY,AIA Group Limited,37.09,2026-06-08T23:31:19.840897+00:00,False,+9.0%,True,$95867.0M,,,False,321.2K,False,$37.09 / SMA $42.76,False,1.74%,,,False,10460.1M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",196.64,2026-06-08T23:19:56.659758+00:00,True,+1186.1%,True,$15778.9M,False,+-5.6%,True,12451.6K,True,$196.64 / SMA $158.73,True,15.32%,True,+51.4%,True,76.1M,True,NGM,False,
AAP,"Advance Auto Parts, Inc.",58.38,2026-06-08T23:35:21.375843+00:00,False,+54.1%,True,$3522.0M,True,+56.0%,True,1778.1K,True,$58.38 / SMA $55.56,True,5.54%,,,True,59.8M,True,NYQ,False,
AAPL,Apple Inc.,301.54,2026-06-08T23:42:12.878309+00:00,False,+54.6%,True,$4428825.4M,False,+21.8%,True,44955.9K,True,$301.54 / SMA $282.06,False,1.96%,False,+16.6%,False,14662.5M,True,NMS,False,
AARTY,Airtel Africa Plc,48.75,2026-06-08T23:42:40.197297+00:00,True,+141.9%,True,$17785.0M,True,+36.1%,False,0.1K,True,$48.75 / SMA $44.85,False,0.01%,True,+32.9%,False,757.9M,False,PNK,False,
AAUC,Allied Gold Corporation,25.66,2026-06-08T23:35:22.164619+00:00,True,+125.1%,True,$3230.1M,False,+-461.5%,True,753.2K,False,$25.66 / SMA $29.46,True,3.44%,False,+13.8%,True,93.1M,True,NYQ,False,
AAUKF,Anglo American plc,52.75,2026-06-08T23:08:22.842067+00:00,True,+95.9%,True,$56521.0M,,,False,1.6K,True,$52.75 / SMA $49.84,False,0.92%,,,False,951.3M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,38.23,2026-06-08T23:08:28.575743+00:00,False,+47.6%,True,$31188.1M,False,+13.0%,False,22.5K,True,$38.23 / SMA $35.33,False,1.26%,False,+6.8%,False,522.4M,False,PNK,False,
AAXBF,AAXBF,0.3,2026-06-08T23:48:40.158405+00:00,False,+20.0%,,N/A,,N/A,False,4.1K,False,$0.30 / SMA_short $0.31,,N/A,,N/A,,N/A,False,PNK,False,
AB,AllianceBernstein Holding L.P.,36.65,2026-06-08T23:12:04.922059+00:00,False,+3.0%,True,$3423.3M,True,+37.3%,False,322.8K,False,$36.65 / SMA $37.79,False,1.81%,False,+11.5%,True,92.6M,True,NYQ,False,
ABAT,American Battery Technology Company,3.8,2026-06-08T23:50:30.052600+00:00,True,+216.7%,True,$518.4M,False,+-85.7%,True,4647.7K,True,$3.80 / SMA $3.22,True,10.07%,True,+697.1%,True,131.6M,True,NCM,False,
ABBRF,AbraSilver Resource Corp.,10.6,2026-06-08T23:14:03.918154+00:00,True,+244.2%,True,$1706.2M,False,+-50.0%,False,205.9K,False,$10.60 / SMA $11.64,True,8.03%,,,False,154.9M,False,OQX,False,
ABBV,AbbVie Inc.,223.07,2026-06-08T23:31:16.274271+00:00,False,+22.7%,True,$394118.5M,False,+-45.8%,True,6597.8K,True,$223.07 / SMA $209.43,False,2.42%,False,+12.4%,False,1763.6M,True,NYQ,False,
ABEO,Abeona Therapeutics Inc.,5.38,2026-06-08T23:29:35.233562+00:00,False,+34.5%,True,$306.6M,False,+-25.0%,True,1206.8K,True,$5.38 / SMA $5.37,True,4.54%,,,True,36.3M,True,NCM,False,
ABEV,Ambev S.A.,3.07,2026-06-08T23:42:23.710029+00:00,False,+46.2%,True,$47808.2M,False,+2.4%,True,27615.1K,False,$3.07 / SMA $3.10,False,2.48%,False,+-0.1%,False,4204.6M,True,NYQ,False,
ABG,"Asbury Automotive Group, Inc.",193.46,2026-06-08T23:23:36.457581+00:00,False,+12.5%,True,$3602.0M,True,+47.1%,False,269.8K,False,$193.46 / SMA $195.97,True,3.22%,False,+-0.9%,True,14.3M,True,NYQ,False,
ABLZF,ABB Ltd,106.01,2026-06-08T23:19:30.800837+00:00,True,+89.4%,True,$192423.8M,True,+37.7%,False,7.0K,True,$106.01 / SMA $97.54,False,2.23%,False,+9.2%,False,1813.9M,False,PNK,False,
ABM,ABM Industries Incorporated,42.43,2026-06-08T23:12:26.488759+00:00,False,+14.8%,True,$2483.5M,False,+-7.2%,True,568.7K,True,$42.43 / SMA $39.73,False,2.54%,False,+6.1%,True,57.9M,True,NYQ,False,
ABNB,"Airbnb, Inc.",134.43,2026-06-08T23:31:22.086449+00:00,False,+21.3%,True,$79784.9M,False,+8.3%,True,3653.9K,False,$134.43 / SMA $134.85,True,3.51%,False,+17.9%,False,402.1M,True,NMS,False,
ABR,"Arbor Realty Trust, Inc.",5.29,2026-06-08T23:14:17.254809+00:00,False,+1.7%,True,$1103.1M,False,+-100.0%,True,3938.6K,False,$5.29 / SMA $6.78,True,5.67%,False,+-12.3%,False,184.0M,True,NYQ,False,
ABTC,American Bitcoin Corp,0.9008,2026-06-08T23:25:39.996317+00:00,False,+17.0%,True,$1617.2M,,,True,14275.5K,False,$0.90 / SMA $1.08,True,7.17%,True,+296.7%,False,326.5M,True,NCM,False,
ABX,"Abacus Global Management, Inc.",8.71,2026-06-08T23:39:08.782414+00:00,True,+89.3%,True,$835.5M,True,+40.0%,True,634.1K,False,$8.71 / SMA $8.92,True,5.10%,True,+34.6%,True,43.1M,True,NYQ,False,
ABXXF,Abaxx Technologies Inc.,34.75,2026-06-08T23:37:17.417491+00:00,True,+337.1%,True,$1338.6M,False,+-150.0%,False,52.1K,False,$34.75 / SMA $39.57,True,7.87%,True,+5037.6%,True,31.9M,False,OQX,False,
ACA,"Arcosa, Inc.",123.54,2026-06-08T23:10:33.679895+00:00,False,+50.8%,True,$6065.4M,True,+60.4%,False,299.1K,True,$123.54 / SMA $119.22,True,3.22%,False,+4.4%,True,48.1M,True,NYQ,False,
ACAA,Averin Capital Acquisition Corp.,10.0,2026-06-08T23:17:44.143014+00:00,False,+4.6%,True,$356.8M,,,False,7.9K,True,$10.00 / SMA_short $9.94,False,0.06%,,,True,5.2M,True,NGM,False,
ACAD,ACADIA Pharmaceuticals Inc.,21.7,2026-06-08T23:23:34.819096+00:00,False,+10.2%,True,$3715.8M,False,+-81.8%,True,1740.4K,False,$21.70 / SMA $21.79,False,2.98%,False,+9.7%,True,127.3M,True,NMS,False,
ACCO,ACCO,3.89,2026-06-08T23:17:44.606190+00:00,False,+38.4%,,,True,+242.9%,True,1185.7K,True,$3.89 / SMA $3.48,False,2.99%,False,+8.3%,True,88.0M,True,NYQ,False,
ACCYY,Accor SA,10.5,2026-06-08T23:31:45.859018+00:00,False,+20.6%,True,$12396.7M,,,False,130.4K,True,$10.50 / SMA $9.95,False,2.08%,,,False,155.8M,False,PNK,False,
ACDC,ProFrac Holding Corp.,7.24,2026-06-08T23:48:30.510363+00:00,True,+135.1%,True,$1309.9M,False,+-322.4%,True,1508.8K,True,$7.24 / SMA $6.82,True,7.78%,False,+-25.1%,True,33.3M,True,NMS,False,
ACDVF,Air Canada,15.26,2026-06-08T23:33:45.130310+00:00,False,+26.8%,True,$4380.7M,,,False,150.0K,True,$15.26 / SMA $14.06,True,3.45%,False,+7.1%,False,293.1M,False,OQX,False,
ACEL,"Accel Entertainment, Inc.",12.08,2026-06-08T23:37:32.744549+00:00,False,+26.5%,True,$983.2M,False,+0.0%,False,330.1K,True,$12.08 / SMA $11.76,False,2.31%,False,+8.5%,True,43.8M,True,NYQ,False,
ACGAF,ACG Metals Limited,24.9,2026-06-08T23:27:37.516602+00:00,True,+141.7%,True,$576.1M,,,False,0.0K,True,$24.90 / SMA $22.21,False,0.02%,,,True,7.6M,False,OQX,False,
ACGBF,Agricultural Bank of China Limited,0.74,2026-06-08T23:08:13.269288+00:00,False,+17.5%,True,$258987.5M,False,+5.3%,False,0.2K,True,$0.74 / SMA $0.72,False,0.38%,False,+10.5%,False,200428.3M,False,PNK,False,
