ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACAY,AAC Technologies Holdings Inc.,5.43,2026-08-13T22:53:34.423886+00:00,False,+42.1%,True,$6276.1M,,N/A,False,16.8K,True,$5.43 / SMA $5.34,False,1.84%,,N/A,False,719.5M,False,PNK,False,
AACI,Armada Acquisition Corp. III,10.0,2026-08-13T22:38:34.474362+00:00,False,+2.7%,True,$340.3M,,,False,24.1K,True,$10.00 / SMA $9.97,False,0.01%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.14,2026-08-13T23:00:54.409691+00:00,False,+1.9%,,N/A,,N/A,False,0.3K,True,$10.14 / SMA $10.13,False,0.00%,,N/A,True,25.1M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.13,2026-08-13T23:00:56.879715+00:00,False,+2.1%,,N/A,,N/A,False,6.6K,True,$10.13 / SMA $10.06,False,0.04%,,N/A,True,19.5M,True,NGM,False,
AAGIY,AIA Group Limited,36.91,2026-08-13T22:51:19.481064+00:00,False,+3.9%,True,$95090.9M,,N/A,True,527.8K,False,$36.91 / SMA $38.18,False,1.57%,,N/A,False,2599.7M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",130.08,2026-08-13T22:41:21.895045+00:00,True,+603.1%,True,$11000.8M,False,+-75.0%,True,11962.5K,False,$130.08 / SMA $134.62,True,12.10%,True,+86.4%,True,80.1M,True,NGM,False,
AAP,"Advance Auto Parts, Inc.",57.36,2026-08-13T22:55:22.678654+00:00,False,+51.4%,True,$3460.5M,True,+56.0%,True,1910.9K,True,$57.36 / SMA $57.15,True,4.77%,,N/A,True,59.5M,True,NYQ,False,
AAUC,Allied Gold Corporation,22.89,2026-08-13T22:55:23.304563+00:00,True,+92.4%,True,$3189.7M,True,+222.7%,True,734.5K,True,$22.89 / SMA $22.86,True,5.03%,True,+45.4%,True,89.2M,True,NYQ,True,
AAUKF,Anglo American plc,56.48,2026-08-13T22:31:04.846430+00:00,True,+96.7%,True,$60517.6M,,,False,3.1K,True,$56.48 / SMA $50.51,False,0.56%,,,False,837.0M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,47.88,2026-08-13T22:31:09.621877+00:00,False,+68.5%,True,$39019.1M,False,+13.0%,False,27.4K,True,$47.88 / SMA $42.87,False,1.24%,False,+6.8%,,,False,PNK,False,
