ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
AACAY,AAC Technologies Holdings Inc.,5.42,2026-06-30T23:25:27.419607+00:00,False,+41.9%,True,$6155.0M,,,False,8.4K,True,$5.42 / SMA $5.36,False,2.53%,,,False,726.1M,False,PNK,False,
AACI,Armada Acquisition Corp. III,9.99,2026-06-30T23:13:36.556720+00:00,False,+2.6%,True,$340.0M,,,False,26.3K,True,$9.99 / SMA $9.94,False,0.06%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.08,2026-06-30T23:32:58.521761+00:00,False,+1.3%,,,,,False,4.3K,False,$10.08 / SMA $10.09,False,0.41%,,,True,25.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.9,2026-06-30T23:44:29.807811+00:00,False,+0.6%,True,$310.5M,,N/A,False,11.9K,False,$9.90 / SMA $9.90,False,0.01%,,N/A,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.01,2026-06-30T23:33:02.767381+00:00,False,+0.9%,,,,,False,3.6K,True,$10.01 / SMA $10.01,False,1.90%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,5.15,2026-06-30T23:35:32.737449+00:00,True,+124.9%,True,$18751.8M,,N/A,False,2.6K,True,$5.15 / SMA $4.79,False,0.80%,True,+32.7%,False,758.5M,False,PNK,False,
AAGIY,AIA Group Limited,36.72,2026-06-30T23:23:13.602946+00:00,False,+6.7%,True,$94601.4M,,,False,436.5K,False,$36.72 / SMA $40.98,False,1.81%,,,False,2615.0M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",148.16,2026-06-30T23:16:10.389905+00:00,True,+700.9%,True,$11888.8M,False,+-5.6%,True,12958.8K,False,$148.16 / SMA $169.74,True,13.76%,True,+51.4%,True,76.3M,True,NGM,False,
AAP,"Advance Auto Parts, Inc.",62.22,2026-06-30T23:27:17.570935+00:00,False,+64.2%,True,$3753.7M,True,+56.0%,True,1828.2K,True,$62.22 / SMA $57.15,True,4.68%,,,True,60.0M,True,NYQ,False,
AAPL,Apple Inc.,289.36,2026-06-30T23:34:50.360872+00:00,False,+43.6%,True,$4249933.1M,False,+21.8%,True,52813.5K,False,$289.36 / SMA $292.17,False,2.87%,False,+16.6%,False,14662.5M,True,NMS,False,
AARTY,Airtel Africa Plc,45.366,2026-06-30T23:35:33.349624+00:00,True,+125.1%,True,$16518.3M,,N/A,False,0.1K,False,$45.37 / SMA $46.70,False,0.00%,True,+32.7%,False,758.5M,False,PNK,False,
AAUC,Allied Gold Corporation,23.78,2026-06-30T23:27:18.260926+00:00,True,+108.6%,True,$2993.5M,False,+-461.5%,True,715.2K,False,$23.78 / SMA $27.47,True,3.93%,False,+13.8%,True,93.1M,True,NYQ,False,
AAUKF,Anglo American plc,47.19,2026-06-30T23:03:29.006579+00:00,True,+73.6%,True,$50563.5M,,,False,3.2K,False,$47.19 / SMA $51.70,False,0.99%,,,False,950.9M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,42.04,2026-06-30T23:03:35.739184+00:00,False,+54.8%,True,$34259.9M,False,+13.0%,False,22.9K,True,$42.04 / SMA $37.90,False,1.42%,False,+6.8%,False,522.4M,False,PNK,False,
AAXBF,AAXBF,0.35,2026-06-30T23:41:51.684824+00:00,False,+40.0%,,N/A,,N/A,False,3.7K,True,$0.35 / SMA_short $0.32,,N/A,,N/A,,N/A,False,PNK,False,
AB,AllianceBernstein Holding L.P.,35.22,2026-06-30T23:06:05.802412+00:00,False,+0.9%,True,$3289.7M,True,+37.3%,False,307.1K,False,$35.22 / SMA $37.43,False,1.84%,False,+11.5%,True,92.6M,True,NYQ,False,
ABAT,American Battery Technology Company,2.83,2026-06-30T23:44:03.929590+00:00,True,+83.8%,True,$386.1M,False,+-85.7%,True,6260.2K,False,$2.83 / SMA $3.26,True,10.42%,True,+697.1%,True,131.4M,True,NCM,False,
