ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
A,A,148.24,2026-08-12T23:24:53.771967+00:00,False,+36.8%,True,$41867.7M,True,+60.0%,True,2323.8K,True,$148.24 / SMA $135.13,False,2.35%,False,+10.0%,False,262.3M,True,NYQ,False,
AA,AA,51.22,2026-08-12T23:14:43.129909+00:00,True,+77.1%,True,$13517.4M,True,+146.8%,True,5664.6K,False,$51.22 / SMA $54.05,True,3.77%,True,+31.4%,False,258.9M,True,NYQ,False,
AACAY,AAC Technologies Holdings Inc.,5.52,2026-08-12T22:55:37.558805+00:00,False,+44.5%,True,$6380.1M,,,False,17.6K,True,$5.52 / SMA $5.34,False,1.76%,,,False,719.5M,False,PNK,False,
AACI,Armada Acquisition Corp. III,10.0,2026-08-12T22:38:41.267695+00:00,False,+2.7%,True,$340.3M,,,False,24.1K,True,$10.00 / SMA $9.97,False,0.02%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.14,2026-08-12T23:02:56.976146+00:00,False,+1.9%,,,,,False,0.3K,True,$10.14 / SMA $10.13,False,0.00%,,,True,25.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.95,2026-08-12T23:13:42.026150+00:00,False,+1.1%,True,$312.0M,,,False,12.0K,True,$9.95 / SMA $9.93,False,0.02%,,,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.13,2026-08-12T23:02:59.931990+00:00,False,+2.1%,,,,,False,6.6K,True,$10.13 / SMA $10.05,False,0.00%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.4,2026-08-12T23:04:08.950605+00:00,False,+51.7%,True,$15981.4M,,,False,2.2K,False,$4.40 / SMA $4.65,False,0.00%,True,+32.7%,False,689.6M,False,PNK,False,
AAGIY,AIA Group Limited,36.83,2026-08-12T22:53:22.914516+00:00,False,+3.7%,True,$94884.8M,,,True,524.7K,False,$36.83 / SMA $38.42,False,1.64%,,,False,2599.7M,False,PNK,False,
AAIGF,AIA Group Limited,9.76,2026-08-12T23:14:23.378920+00:00,False,+13.9%,True,$100578.4M,,,False,108.9K,True,$9.76 / SMA $9.53,True,6.38%,,,False,10398.7M,False,PNK,False,
