ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
A,A,141.11,2026-08-05T23:43:54.256785+00:00,False,+30.2%,True,$39854.0M,True,+60.0%,True,2411.2K,True,$141.11 / SMA $133.09,False,2.74%,False,+10.0%,False,281.5M,True,NYQ,False,
AA,AA,47.69,2026-08-05T23:33:20.027071+00:00,False,+64.9%,True,$12585.8M,True,+146.8%,True,5568.3K,False,$47.69 / SMA $56.63,True,3.75%,True,+31.4%,False,262.8M,True,NYQ,False,
AACAY,AAC Technologies Holdings Inc.,5.25,2026-08-05T23:13:15.716807+00:00,False,+37.4%,True,$6068.0M,,,False,11.1K,False,$5.25 / SMA $5.38,False,1.64%,,,False,724.4M,False,PNK,False,
AACI,Armada Acquisition Corp. III,10.0,2026-08-05T22:59:44.733590+00:00,False,+2.7%,True,$340.3M,,,False,24.5K,True,$10.00 / SMA $9.97,False,0.04%,,,True,25.1M,True,NGM,False,
AACIU,Armada Acquisition Corp. III,10.14,2026-08-05T23:20:53.518471+00:00,False,+1.9%,,,,,False,0.3K,True,$10.14 / SMA $10.13,False,0.00%,,,True,25.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.94,2026-08-05T23:32:06.839237+00:00,False,+1.0%,True,$311.7M,,,False,11.8K,True,$9.94 / SMA $9.92,False,0.02%,,,True,19.5M,True,NGM,False,
AACOU,Abony Acquisition Corp. I,10.05,2026-08-05T23:20:57.182745+00:00,False,+1.3%,,,,,False,6.7K,False,$10.05 / SMA $10.05,False,0.07%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.55,2026-08-05T23:22:15.298584+00:00,True,+77.0%,True,$16536.7M,,,False,2.5K,False,$4.55 / SMA $4.65,False,0.42%,True,+32.7%,False,749.3M,False,PNK,False,
AAGIY,AIA Group Limited,38.1,2026-08-05T23:10:51.809981+00:00,False,+7.2%,True,$98156.7M,,,True,520.2K,False,$38.10 / SMA $38.74,False,1.52%,,,False,2615.0M,False,PNK,False,
AAIGF,AIA Group Limited,9.6,2026-08-05T23:32:53.859055+00:00,False,+12.0%,True,$98929.6M,,,False,98.5K,False,$9.60 / SMA $9.65,True,6.52%,,,False,10460.1M,False,PNK,False,
