ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
A,A,124.33,2026-06-18T00:16:33.436046+00:00,False,+14.7%,True,$35114.8M,True,+60.0%,True,2237.1K,True,$124.33 / SMA $120.94,True,3.20%,False,+10.0%,False,281.5M,True,NYQ,False,
AA,Alcoa Corporation,61.73,2026-06-18T00:03:52.754534+00:00,True,+122.7%,True,$16289.9M,False,+-22.7%,True,5100.2K,False,$61.73 / SMA $68.47,True,5.16%,False,+-5.2%,False,262.8M,True,NYQ,False,
AACI,Armada Acquisition Corp. III,9.96,2026-06-18T23:39:03.581860+00:00,False,+2.3%,True,$338.9M,,,False,29.1K,True,$9.96 / SMA $9.93,False,0.07%,,,True,25.1M,True,NGM,False,
AACO,Abony Acquisition Corp. I,9.9,2026-06-18T00:01:54.586169+00:00,False,+0.6%,True,$310.5M,,,False,4.4K,True,$9.90 / SMA_short $9.90,False,0.03%,,,True,19.5M,True,NGM,False,
AAFRF,Airtel Africa Plc,4.9,2026-06-17T23:52:59.504060+00:00,True,+117.8%,True,$17843.1M,,,False,2.6K,True,$4.90 / SMA $4.81,False,0.40%,True,+32.7%,False,758.5M,False,PNK,False,
AAIGF,AIA Group Limited,9.48,2026-06-18T00:03:28.524520+00:00,False,+15.8%,True,$98012.3M,,,False,22.4K,False,$9.48 / SMA $10.51,True,4.57%,,,False,10460.1M,False,PNK,False,
AAL,American Airlines Group Inc.,15.42,2026-06-18T00:04:09.233438+00:00,False,+52.8%,True,$10198.6M,False,+19.4%,True,70755.5K,True,$15.42 / SMA $12.98,True,4.58%,False,+10.8%,False,654.9M,True,NMS,False,
AAMI,Acadian Asset Management Inc.,82.72,2026-06-18T00:07:56.946068+00:00,True,+164.8%,True,$2947.2M,True,+25.9%,False,369.7K,True,$82.72 / SMA $70.29,True,3.64%,True,+39.3%,True,27.7M,True,NYQ,False,
AANNF,Aroundtown SA,2.785,2026-06-18T00:07:49.743139+00:00,False,+7.1%,True,$2884.0M,False,+-75.0%,False,0.1K,True,$2.79 / SMA $2.72,False,0.00%,False,+0.6%,False,447.1M,False,PNK,False,
AAOI,"Applied Optoelectronics, Inc.",161.85,2026-06-18T23:40:19.993811+00:00,True,+774.9%,True,$12987.3M,False,+-5.6%,True,12656.7K,False,$161.85 / SMA $169.83,True,13.58%,True,+51.4%,True,76.1M,True,NGM,False,
AAON,"AAON, Inc.",133.36,2026-06-18T00:16:51.758476+00:00,True,+115.1%,True,$10923.7M,True,+37.1%,True,1067.9K,True,$133.36 / SMA $117.66,True,5.81%,True,+54.3%,True,68.2M,True,NMS,True,
AAPG,AAPG,17.09,2026-06-18T00:08:04.450611+00:00,False,+1.0%,True,$1595.1M,,,False,6.1K,False,$17.09 / SMA $21.40,True,3.41%,,,True,55.7M,True,NGM,False,
AAPL,Apple Inc.,295.95,2026-06-17T23:52:17.665691+00:00,False,+51.7%,True,$4346723.2M,False,+21.8%,True,47028.9K,True,$295.95 / SMA $287.84,False,2.29%,False,+16.6%,False,14662.5M,True,NMS,False,
AARTY,Airtel Africa Plc,49.85,2026-06-17T23:52:59.785691+00:00,True,+147.4%,True,$18152.7M,,,False,0.1K,True,$49.85 / SMA $46.46,False,0.00%,True,+32.7%,False,758.5M,False,PNK,False,
AAT,"American Assets Trust, Inc.",23.85,2026-06-18T00:22:19.007563+00:00,False,+34.6%,True,$1850.1M,False,+-88.6%,False,385.5K,True,$23.85 / SMA $21.54,False,2.29%,False,+1.8%,True,48.2M,True,NYQ,False,
AAUKF,Anglo American plc,55.08,2026-06-18T23:28:47.936663+00:00,True,+104.5%,True,$59017.6M,,,False,1.6K,True,$55.08 / SMA $51.48,False,0.81%,,,False,951.3M,False,OQX,False,
AAVMY,ABN AMRO Bank N.V.,42.36,2026-06-18T23:28:56.556718+00:00,False,+61.7%,True,$34520.7M,False,+13.0%,False,19.9K,True,$42.36 / SMA $36.67,False,1.41%,False,+6.8%,False,522.4M,False,PNK,False,
AAVVF,Advantage Energy Ltd.,6.95,2026-06-18T00:09:55.646168+00:00,False,+3.4%,True,$1166.0M,,,False,156.2K,False,$6.95 / SMA $7.25,False,2.79%,True,+25.3%,True,144.9M,False,PNK,False,
AAVXF,ABIVAX Société Anonyme,101.25,2026-06-18T00:16:53.361101+00:00,True,+1290.8%,True,$8076.7M,True,+26.5%,False,0.0K,False,$101.25 / SMA $113.09,False,1.16%,,,True,58.2M,False,PNK,False,
AAXBF,AAXBF,0.3,2026-06-17T23:59:32.251913+00:00,False,+20.0%,,,,,False,4.0K,False,$0.30 / SMA_short $0.31,,,,,,,False,PNK,False,
